DATAFLOW,LAST UPDATE,freq,indic_env,unit,geo,TIME_PERIOD,OBS_VALUE,OBS_FLAG
ESTAT:SDG_14_60(1.0),13/03/23 23:00:00,A,MA_ETR,KM2,PL,2021,9,
ESTAT:SDG_14_60(1.0),13/03/23 23:00:00,A,MA_ETR,KM2,PL,2022,0,
ESTAT:SDG_14_60(1.0),13/03/23 23:00:00,A,MA_ETR,KM2,PT,2000,519,
ESTAT:SDG_14_60(1.0),13/03/23 23:00:00,A,MA_ETR,KM2,PT,2001,42526,
ESTAT:SDG_14_60(1.0),13/03/23 23:00:00,A,MA_ETR,KM2,PT,2002,172523,
ESTAT:SDG_14_60(1.0),13/03/23 23:00:00,A,MA_ETR,KM2,PT,2003,18497,
ESTAT:SDG_14_60(1.0),13/03/23 23:00:00,A,MA_ETR,KM2,PT,2004,0,
ESTAT:SDG_14_60(1.0),13/03/23 23:00:00,A,MA_ETR,KM2,PT,2005,9854,
ESTAT:SDG_14_60(1.0),13/03/23 23:00:00,A,MA_ETR,KM2,PT,2006,173,
ESTAT:SDG_14_60(1.0),13/03/23 23:00:00,A,MA_ETR,KM2,PT,2007,346,
ESTAT:SDG_14_60(1.0),13/03/23 23:00:00,A,MA_ETR,KM2,PT,2008,173,
ESTAT:SDG_14_60(1.0),13/03/23 23:00:00,A,MA_ETR,KM2,PT,2009,2939,
ESTAT:SDG_14_60(1.0),13/03/23 23:00:00,A,MA_ETR,KM2,PT,2010,2420,
ESTAT:SDG_14_60(1.0),13/03/23 23:00:00,A,MA_ETR,KM2,PT,2011,2420,
ESTAT:SDG_14_60(1.0),13/03/23 23:00:00,A,MA_ETR,KM2,PT,2012,8989,
ESTAT:SDG_14_60(1.0),13/03/23 23:00:00,A,MA_ETR,KM2,PT,2013,691,
ESTAT:SDG_14_60(1.0),13/03/23 23:00:00,A,MA_ETR,KM2,PT,2014,1729,
ESTAT:SDG_14_60(1.0),13/03/23 23:00:00,A,MA_ETR,KM2,PT,2015,8816,
ESTAT:SDG_14_60(1.0),13/03/23 23:00:00,A,MA_ETR,KM2,PT,2016,4840,
ESTAT:SDG_14_60(1.0),13/03/23 23:00:00,A,MA_ETR,KM2,PT,2017,864,
ESTAT:SDG_14_60(1.0),13/03/23 23:00:00,A,MA_ETR,KM2,PT,2018,11582,
ESTAT:SDG_14_60(1.0),13/03/23 23:00:00,A,MA_ETR,KM2,PT,2019,4495,
ESTAT:SDG_14_60(1.0),13/03/23 23:00:00,A,MA_ETR,KM2,PT,2020,2247,
ESTAT:SDG_14_60(1.0),13/03/23 23:00:00,A,MA_ETR,KM2,PT,2021,4495,
ESTAT:SDG_14_60(1.0),13/03/23 23:00:00,A,MA_ETR,KM2,PT,2022,33018,
ESTAT:SDG_14_60(1.0),13/03/23 23:00:00,A,MA_ETR,KM2,RO,2000,9,
ESTAT:SDG_14_60(1.0),13/03/23 23:00:00,A,MA_ETR,KM2,RO,2001,2001,
ESTAT:SDG_14_60(1.0),13/03/23 23:00:00,A,MA_ETR,KM2,RO,2002,0,
ESTAT:SDG_14_60(1.0),13/03/23 23:00:00,A,MA_ETR,KM2,RO,2003,0,
ESTAT:SDG_14_60(1.0),13/03/23 23:00:00,A,MA_ETR,KM2,RO,2004,0,
ESTAT:SDG_14_60(1.0),13/03/23 23:00:00,A,MA_ETR,KM2,RO,2005,0,
ESTAT:SDG_14_60(1.0),13/03/23 23:00:00,A,MA_ETR,KM2,RO,2006,0,
ESTAT:SDG_14_60(1.0),13/03/23 23:00:00,A,MA_ETR,KM2,RO,2007,0,
ESTAT:SDG_14_60(1.0),13/03/23 23:00:00,A,MA_ETR,KM2,RO,2008,0,
ESTAT:SDG_14_60(1.0),13/03/23 23:00:00,A,MA_ETR,KM2,RO,2009,0,
ESTAT:SDG_14_60(1.0),13/03/23 23:00:00,A,MA_ETR,KM2,RO,2010,0,
ESTAT:SDG_14_60(1.0),13/03/23 23:00:00,A,MA_ETR,KM2,RO,2011,0,
ESTAT:SDG_14_60(1.0),13/03/23 23:00:00,A,MA_ETR,KM2,RO,2012,0,
ESTAT:SDG_14_60(1.0),13/03/23 23:00:00,A,MA_ETR,KM2,RO,2013,6,
ESTAT:SDG_14_60(1.0),13/03/23 23:00:00,A,MA_ETR,KM2,RO,2014,9,
ESTAT:SDG_14_60(1.0),13/03/23 23:00:00,A,MA_ETR,KM2,RO,2015,21,
ESTAT:SDG_14_60(1.0),13/03/23 23:00:00,A,MA_ETR,KM2,RO,2016,3,
ESTAT:SDG_14_60(1.0),13/03/23 23:00:00,A,MA_ETR,KM2,RO,2017,0,
ESTAT:SDG_14_60(1.0),13/03/23 23:00:00,A,MA_ETR,KM2,RO,2018,3,
ESTAT:SDG_14_60(1.0),13/03/23 23:00:00,A,MA_ETR,KM2,RO,2019,0,
ESTAT:SDG_14_60(1.0),13/03/23 23:00:00,A,MA_ETR,KM2,RO,2020,0,
ESTAT:SDG_14_60(1.0),13/03/23 23:00:00,A,MA_ETR,KM2,RO,2021,0,
ESTAT:SDG_14_60(1.0),13/03/23 23:00:00,A,MA_ETR,KM2,RO,2022,0,
ESTAT:SDG_14_60(1.0),13/03/23 23:00:00,A,MA_ETR,KM2,SE,2000,2621,
ESTAT:SDG_14_60(1.0),13/03/23 23:00:00,A,MA_ETR,KM2,SE,2001,5071,
ESTAT:SDG_14_60(1.0),13/03/23 23:00:00,A,MA_ETR,KM2,SE,2002,16,
ESTAT:SDG_14_60(1.0),13/03/23 23:00:00,A,MA_ETR,KM2,SE,2003,0,
ESTAT:SDG_14_60(1.0),13/03/23 23:00:00,A,MA_ETR,KM2,SE,2004,0,
ESTAT:SDG_14_60(1.0),13/03/23 23:00:00,A,MA_ETR,KM2,SE,2005,0,
ESTAT:SDG_14_60(1.0),13/03/23 23:00:00,A,MA_ETR,KM2,SE,2006,16,
ESTAT:SDG_14_60(1.0),13/03/23 23:00:00,A,MA_ETR,KM2,SE,2007,0,
ESTAT:SDG_14_60(1.0),13/03/23 23:00:00,A,MA_ETR,KM2,SE,2008,15509,
ESTAT:SDG_14_60(1.0),13/03/23 23:00:00,A,MA_ETR,KM2,SE,2009,0,
ESTAT:SDG_14_60(1.0),13/03/23 23:00:00,A,MA_ETR,KM2,SE,2010,16,
ESTAT:SDG_14_60(1.0),13/03/23 23:00:00,A,MA_ETR,KM2,SE,2011,16,
ESTAT:SDG_14_60(1.0),13/03/23 23:00:00,A,MA_ETR,KM2,SE,2012,109,
ESTAT:SDG_14_60(1.0),13/03/23 23:00:00,A,MA_ETR,KM2,SE,2013,312,
ESTAT:SDG_14_60(1.0),13/03/23 23:00:00,A,MA_ETR,KM2,SE,2014,328,
ESTAT:SDG_14_60(1.0),13/03/23 23:00:00,A,MA_ETR,KM2,SE,2015,624,
ESTAT:SDG_14_60(1.0),13/03/23 23:00:00,A,MA_ETR,KM2,SE,2016,343,
ESTAT:SDG_14_60(1.0),13/03/23 23:00:00,A,MA_ETR,KM2,SE,2017,499,
ESTAT:SDG_14_60(1.0),13/03/23 23:00:00,A,MA_ETR,KM2,SE,2018,484,
ESTAT:SDG_14_60(1.0),13/03/23 23:00:00,A,MA_ETR,KM2,SE,2019,733,
ESTAT:SDG_14_60(1.0),13/03/23 23:00:00,A,MA_ETR,KM2,SE,2020,1030,
ESTAT:SDG_14_60(1.0),13/03/23 23:00:00,A,MA_ETR,KM2,SE,2021,655,
ESTAT:SDG_14_60(1.0),13/03/23 23:00:00,A,MA_ETR,KM2,SE,2022,10407,
ESTAT:SDG_14_60(1.0),13/03/23 23:00:00,A,MA_ETR,KM2,SI,2000,0,
ESTAT:SDG_14_60(1.0),13/03/23 23:00:00,A,MA_ETR,KM2,SI,2001,21,
ESTAT:SDG_14_60(1.0),13/03/23 23:00:00,A,MA_ETR,KM2,SI,2002,0,
ESTAT:SDG_14_60(1.0),13/03/23 23:00:00,A,MA_ETR,KM2,SI,2003,0,
ESTAT:SDG_14_60(1.0),13/03/23 23:00:00,A,MA_ETR,KM2,SI,2004,0,
ESTAT:SDG_14_60(1.0),13/03/23 23:00:00,A,MA_ETR,KM2,SI,2005,0,
ESTAT:SDG_14_60(1.0),13/03/23 23:00:00,A,MA_ETR,KM2,SI,2006,0,
ESTAT:SDG_14_60(1.0),13/03/23 23:00:00,A,MA_ETR,KM2,SI,2007,0,
ESTAT:SDG_14_60(1.0),13/03/23 23:00:00,A,MA_ETR,KM2,SI,2008,0,
ESTAT:SDG_14_60(1.0),13/03/23 23:00:00,A,MA_ETR,KM2,SI,2009,0,
ESTAT:SDG_14_60(1.0),13/03/23 23:00:00,A,MA_ETR,KM2,SI,2010,0,
ESTAT:SDG_14_60(1.0),13/03/23 23:00:00,A,MA_ETR,KM2,SI,2011,0,
ESTAT:SDG_14_60(1.0),13/03/23 23:00:00,A,MA_ETR,KM2,SI,2012,0,
ESTAT:SDG_14_60(1.0),13/03/23 23:00:00,A,MA_ETR,KM2,SI,2013,8,
ESTAT:SDG_14_60(1.0),13/03/23 23:00:00,A,MA_ETR,KM2,SI,2014,6,
ESTAT:SDG_14_60(1.0),13/03/23 23:00:00,A,MA_ETR,KM2,SI,2015,1,
ESTAT:SDG_14_60(1.0),13/03/23 23:00:00,A,MA_ETR,KM2,SI,2016,0,
ESTAT:SDG_14_60(1.0),13/03/23 23:00:00,A,MA_ETR,KM2,SI,2017,2,
ESTAT:SDG_14_60(1.0),13/03/23 23:00:00,A,MA_ETR,KM2,SI,2018,2,
ESTAT:SDG_14_60(1.0),13/03/23 23:00:00,A,MA_ETR,KM2,SI,2019,2,
ESTAT:SDG_14_60(1.0),13/03/23 23:00:00,A,MA_ETR,KM2,SI,2020,0,
ESTAT:SDG_14_60(1.0),13/03/23 23:00:00,A,MA_ETR,KM2,SI,2021,2,
ESTAT:SDG_14_60(1.0),13/03/23 23:00:00,A,MA_ETR,KM2,SI,2022,0,
ESTAT:SDG_14_60(1.0),13/03/23 23:00:00,A,MA_ETR,KM2,SK,2000,,z
ESTAT:SDG_14_60(1.0),13/03/23 23:00:00,A,MA_ETR,KM2,SK,2001,,z
ESTAT:SDG_14_60(1.0),13/03/23 23:00:00,A,MA_ETR,KM2,SK,2002,,z
ESTAT:SDG_14_60(1.0),13/03/23 23:00:00,A,MA_ETR,KM2,SK,2003,,z
ESTAT:SDG_14_60(1.0),13/03/23 23:00:00,A,MA_ETR,KM2,SK,2004,,z
ESTAT:SDG_14_60(1.0),13/03/23 23:00:00,A,MA_ETR,KM2,SK,2005,,z
ESTAT:SDG_14_60(1.0),13/03/23 23:00:00,A,MA_ETR,KM2,SK,2006,,z
ESTAT:SDG_14_60(1.0),13/03/23 23:00:00,A,MA_ETR,KM2,SK,2007,,z
ESTAT:SDG_14_60(1.0),13/03/23 23:00:00,A,MA_ETR,KM2,SK,2008,,z
ESTAT:SDG_14_60(1.0),13/03/23 23:00:00,A,MA_ETR,KM2,SK,2009,,z
ESTAT:SDG_14_60(1.0),13/03/23 23:00:00,A,MA_ETR,KM2,SK,2010,,z
ESTAT:SDG_14_60(1.0),13/03/23 23:00:00,A,MA_ETR,KM2,SK,2011,,z
ESTAT:SDG_14_60(1.0),13/03/23 23:00:00,A,MA_ETR,KM2,SK,2012,,z
ESTAT:SDG_14_60(1.0),13/03/23 23:00:00,A,MA_ETR,KM2,SK,2013,,z
ESTAT:SDG_14_60(1.0),13/03/23 23:00:00,A,MA_ETR,KM2,SK,2014,,z
ESTAT:SDG_14_60(1.0),13/03/23 23:00:00,A,MA_ETR,KM2,SK,2015,,z
ESTAT:SDG_14_60(1.0),13/03/23 23:00:00,A,MA_ETR,KM2,SK,2016,,z
ESTAT:SDG_14_60(1.0),13/03/23 23:00:00,A,MA_ETR,KM2,SK,2017,,z
ESTAT:SDG_14_60(1.0),13/03/23 23:00:00,A,MA_ETR,KM2,SK,2018,,z
ESTAT:SDG_14_60(1.0),13/03/23 23:00:00,A,MA_ETR,KM2,SK,2019,,z
ESTAT:SDG_14_60(1.0),13/03/23 23:00:00,A,MA_ETR,KM2,SK,2020,,z
ESTAT:SDG_14_60(1.0),13/03/23 23:00:00,A,MA_ETR,KM2,SK,2021,,z
ESTAT:SDG_14_60(1.0),13/03/23 23:00:00,A,MA_ETR,KM2,SK,2022,,z
ESTAT:SDG_14_60(1.0),13/03/23 23:00:00,A,MA_ETR,PC,AT,2000,,z
ESTAT:SDG_14_60(1.0),13/03/23 23:00:00,A,MA_ETR,PC,AT,2001,,z
ESTAT:SDG_14_60(1.0),13/03/23 23:00:00,A,MA_ETR,PC,AT,2002,,z
ESTAT:SDG_14_60(1.0),13/03/23 23:00:00,A,MA_ETR,PC,AT,2003,,z
ESTAT:SDG_14_60(1.0),13/03/23 23:00:00,A,MA_ETR,PC,AT,2004,,z
ESTAT:SDG_14_60(1.0),13/03/23 23:00:00,A,MA_ETR,PC,AT,2005,,z
ESTAT:SDG_14_60(1.0),13/03/23 23:00:00,A,MA_ETR,PC,AT,2006,,z
ESTAT:SDG_14_60(1.0),13/03/23 23:00:00,A,MA_ETR,PC,AT,2007,,z
ESTAT:SDG_14_60(1.0),13/03/23 23:00:00,A,MA_ETR,PC,AT,2008,,z
ESTAT:SDG_14_60(1.0),13/03/23 23:00:00,A,MA_ETR,PC,AT,2009,,z
ESTAT:SDG_14_60(1.0),13/03/23 23:00:00,A,MA_ETR,PC,AT,2010,,z
ESTAT:SDG_14_60(1.0),13/03/23 23:00:00,A,MA_ETR,PC,AT,2011,,z
ESTAT:SDG_14_60(1.0),13/03/23 23:00:00,A,MA_ETR,PC,AT,2012,,z
ESTAT:SDG_14_60(1.0),13/03/23 23:00:00,A,MA_ETR,PC,AT,2013,,z
ESTAT:SDG_14_60(1.0),13/03/23 23:00:00,A,MA_ETR,PC,AT,2014,,z
ESTAT:SDG_14_60(1.0),13/03/23 23:00:00,A,MA_ETR,PC,AT,2015,,z
ESTAT:SDG_14_60(1.0),13/03/23 23:00:00,A,MA_ETR,PC,AT,2016,,z
ESTAT:SDG_14_60(1.0),13/03/23 23:00:00,A,MA_ETR,PC,AT,2017,,z
ESTAT:SDG_14_60(1.0),13/03/23 23:00:00,A,MA_ETR,PC,AT,2018,,z
ESTAT:SDG_14_60(1.0),13/03/23 23:00:00,A,MA_ETR,PC,AT,2019,,z
ESTAT:SDG_14_60(1.0),13/03/23 23:00:00,A,MA_ETR,PC,AT,2020,,z
ESTAT:SDG_14_60(1.0),13/03/23 23:00:00,A,MA_ETR,PC,AT,2021,,z
ESTAT:SDG_14_60(1.0),13/03/23 23:00:00,A,MA_ETR,PC,AT,2022,,z
ESTAT:SDG_14_60(1.0),13/03/23 23:00:00,A,MA_ETR,PC,BE,2000,0.00,
ESTAT:SDG_14_60(1.0),13/03/23 23:00:00,A,MA_ETR,PC,BE,2001,15.78,
ESTAT:SDG_14_60(1.0),13/03/23 23:00:00,A,MA_ETR,PC,BE,2002,23.46,
ESTAT:SDG_14_60(1.0),13/03/23 23:00:00,A,MA_ETR,PC,BE,2003,0.00,
ESTAT:SDG_14_60(1.0),13/03/23 23:00:00,A,MA_ETR,PC,BE,2004,0.00,
ESTAT:SDG_14_60(1.0),13/03/23 23:00:00,A,MA_ETR,PC,BE,2005,0.00,
ESTAT:SDG_14_60(1.0),13/03/23 23:00:00,A,MA_ETR,PC,BE,2006,0.00,
ESTAT:SDG_14_60(1.0),13/03/23 23:00:00,A,MA_ETR,PC,BE,2007,0.00,
ESTAT:SDG_14_60(1.0),13/03/23 23:00:00,A,MA_ETR,PC,BE,2008,0.00,
ESTAT:SDG_14_60(1.0),13/03/23 23:00:00,A,MA_ETR,PC,BE,2009,0.00,
ESTAT:SDG_14_60(1.0),13/03/23 23:00:00,A,MA_ETR,PC,BE,2010,0.10,
ESTAT:SDG_14_60(1.0),13/03/23 23:00:00,A,MA_ETR,PC,BE,2011,0.00,
ESTAT:SDG_14_60(1.0),13/03/23 23:00:00,A,MA_ETR,PC,BE,2012,0.00,
ESTAT:SDG_14_60(1.0),13/03/23 23:00:00,A,MA_ETR,PC,BE,2013,0.00,
ESTAT:SDG_14_60(1.0),13/03/23 23:00:00,A,MA_ETR,PC,BE,2014,0.00,
ESTAT:SDG_14_60(1.0),13/03/23 23:00:00,A,MA_ETR,PC,BE,2015,0.00,
ESTAT:SDG_14_60(1.0),13/03/23 23:00:00,A,MA_ETR,PC,BE,2016,0.00,
ESTAT:SDG_14_60(1.0),13/03/23 23:00:00,A,MA_ETR,PC,BE,2017,0.00,
ESTAT:SDG_14_60(1.0),13/03/23 23:00:00,A,MA_ETR,PC,BE,2018,0.00,
ESTAT:SDG_14_60(1.0),13/03/23 23:00:00,A,MA_ETR,PC,BE,2019,0.00,
ESTAT:SDG_14_60(1.0),13/03/23 23:00:00,A,MA_ETR,PC,BE,2020,0.00,
ESTAT:SDG_14_60(1.0),13/03/23 23:00:00,A,MA_ETR,PC,BE,2021,0.00,
ESTAT:SDG_14_60(1.0),13/03/23 23:00:00,A,MA_ETR,PC,BE,2022,0.00,
ESTAT:SDG_14_60(1.0),13/03/23 23:00:00,A,MA_ETR,PC,BG,2000,0.07,
ESTAT:SDG_14_60(1.0),13/03/23 23:00:00,A,MA_ETR,PC,BG,2001,25.15,
ESTAT:SDG_14_60(1.0),13/03/23 23:00:00,A,MA_ETR,PC,BG,2002,0.03,
ESTAT:SDG_14_60(1.0),13/03/23 23:00:00,A,MA_ETR,PC,BG,2003,0.00,
ESTAT:SDG_14_60(1.0),13/03/23 23:00:00,A,MA_ETR,PC,BG,2004,0.00,
ESTAT:SDG_14_60(1.0),13/03/23 23:00:00,A,MA_ETR,PC,BG,2005,0.00,
ESTAT:SDG_14_60(1.0),13/03/23 23:00:00,A,MA_ETR,PC,BG,2006,0.00,
ESTAT:SDG_14_60(1.0),13/03/23 23:00:00,A,MA_ETR,PC,BG,2007,0.00,
ESTAT:SDG_14_60(1.0),13/03/23 23:00:00,A,MA_ETR,PC,BG,2008,0.00,
ESTAT:SDG_14_60(1.0),13/03/23 23:00:00,A,MA_ETR,PC,BG,2009,0.00,
ESTAT:SDG_14_60(1.0),13/03/23 23:00:00,A,MA_ETR,PC,BG,2010,0.00,
ESTAT:SDG_14_60(1.0),13/03/23 23:00:00,A,MA_ETR,PC,BG,2011,0.00,
ESTAT:SDG_14_60(1.0),13/03/23 23:00:00,A,MA_ETR,PC,BG,2012,0.00,
ESTAT:SDG_14_60(1.0),13/03/23 23:00:00,A,MA_ETR,PC,BG,2013,0.03,
ESTAT:SDG_14_60(1.0),13/03/23 23:00:00,A,MA_ETR,PC,BG,2014,0.04,
ESTAT:SDG_14_60(1.0),13/03/23 23:00:00,A,MA_ETR,PC,BG,2015,0.02,
ESTAT:SDG_14_60(1.0),13/03/23 23:00:00,A,MA_ETR,PC,BG,2016,0.01,
ESTAT:SDG_14_60(1.0),13/03/23 23:00:00,A,MA_ETR,PC,BG,2017,0.02,
ESTAT:SDG_14_60(1.0),13/03/23 23:00:00,A,MA_ETR,PC,BG,2018,0.03,
ESTAT:SDG_14_60(1.0),13/03/23 23:00:00,A,MA_ETR,PC,BG,2019,0.00,
ESTAT:SDG_14_60(1.0),13/03/23 23:00:00,A,MA_ETR,PC,BG,2020,0.00,
ESTAT:SDG_14_60(1.0),13/03/23 23:00:00,A,MA_ETR,PC,BG,2021,0.00,
ESTAT:SDG_14_60(1.0),13/03/23 23:00:00,A,MA_ETR,PC,BG,2022,0.00,
ESTAT:SDG_14_60(1.0),13/03/23 23:00:00,A,MA_ETR,PC,CY,2000,0.05,
ESTAT:SDG_14_60(1.0),13/03/23 23:00:00,A,MA_ETR,PC,CY,2001,0.03,
ESTAT:SDG_14_60(1.0),13/03/23 23:00:00,A,MA_ETR,PC,CY,2002,0.00,
ESTAT:SDG_14_60(1.0),13/03/23 23:00:00,A,MA_ETR,PC,CY,2003,0.00,
ESTAT:SDG_14_60(1.0),13/03/23 23:00:00,A,MA_ETR,PC,CY,2004,0.00,
ESTAT:SDG_14_60(1.0),13/03/23 23:00:00,A,MA_ETR,PC,CY,2005,0.00,
ESTAT:SDG_14_60(1.0),13/03/23 23:00:00,A,MA_ETR,PC,CY,2006,0.00,
ESTAT:SDG_14_60(1.0),13/03/23 23:00:00,A,MA_ETR,PC,CY,2007,0.00,
ESTAT:SDG_14_60(1.0),13/03/23 23:00:00,A,MA_ETR,PC,CY,2008,0.00,
ESTAT:SDG_14_60(1.0),13/03/23 23:00:00,A,MA_ETR,PC,CY,2009,0.00,
ESTAT:SDG_14_60(1.0),13/03/23 23:00:00,A,MA_ETR,PC,CY,2010,0.00,
ESTAT:SDG_14_60(1.0),13/03/23 23:00:00,A,MA_ETR,PC,CY,2011,0.00,
ESTAT:SDG_14_60(1.0),13/03/23 23:00:00,A,MA_ETR,PC,CY,2012,0.00,
ESTAT:SDG_14_60(1.0),13/03/23 23:00:00,A,MA_ETR,PC,CY,2013,0.04,
ESTAT:SDG_14_60(1.0),13/03/23 23:00:00,A,MA_ETR,PC,CY,2014,0.01,
ESTAT:SDG_14_60(1.0),13/03/23 23:00:00,A,MA_ETR,PC,CY,2015,0.03,
ESTAT:SDG_14_60(1.0),13/03/23 23:00:00,A,MA_ETR,PC,CY,2016,0.02,
ESTAT:SDG_14_60(1.0),13/03/23 23:00:00,A,MA_ETR,PC,CY,2017,0.01,
ESTAT:SDG_14_60(1.0),13/03/23 23:00:00,A,MA_ETR,PC,CY,2018,0.06,
ESTAT:SDG_14_60(1.0),13/03/23 23:00:00,A,MA_ETR,PC,CY,2019,0.04,
ESTAT:SDG_14_60(1.0),13/03/23 23:00:00,A,MA_ETR,PC,CY,2020,0.02,
ESTAT:SDG_14_60(1.0),13/03/23 23:00:00,A,MA_ETR,PC,CY,2021,0.01,
ESTAT:SDG_14_60(1.0),13/03/23 23:00:00,A,MA_ETR,PC,CY,2022,0.01,
ESTAT:SDG_14_60(1.0),13/03/23 23:00:00,A,MA_ETR,PC,CZ,2000,,z
ESTAT:SDG_14_60(1.0),13/03/23 23:00:00,A,MA_ETR,PC,CZ,2001,,z
ESTAT:SDG_14_60(1.0),13/03/23 23:00:00,A,MA_ETR,PC,CZ,2002,,z
ESTAT:SDG_14_60(1.0),13/03/23 23:00:00,A,MA_ETR,PC,CZ,2003,,z
ESTAT:SDG_14_60(1.0),13/03/23 23:00:00,A,MA_ETR,PC,CZ,2004,,z
ESTAT:SDG_14_60(1.0),13/03/23 23:00:00,A,MA_ETR,PC,CZ,2005,,z
ESTAT:SDG_14_60(1.0),13/03/23 23:00:00,A,MA_ETR,PC,CZ,2006,,z
ESTAT:SDG_14_60(1.0),13/03/23 23:00:00,A,MA_ETR,PC,CZ,2007,,z
ESTAT:SDG_14_60(1.0),13/03/23 23:00:00,A,MA_ETR,PC,CZ,2008,,z
ESTAT:SDG_14_60(1.0),13/03/23 23:00:00,A,MA_ETR,PC,CZ,2009,,z
ESTAT:SDG_14_60(1.0),13/03/23 23:00:00,A,MA_ETR,PC,CZ,2010,,z
ESTAT:SDG_14_60(1.0),13/03/23 23:00:00,A,MA_ETR,PC,CZ,2011,,z
ESTAT:SDG_14_60(1.0),13/03/23 23:00:00,A,MA_ETR,PC,CZ,2012,,z
ESTAT:SDG_14_60(1.0),13/03/23 23:00:00,A,MA_ETR,PC,CZ,2013,,z
ESTAT:SDG_14_60(1.0),13/03/23 23:00:00,A,MA_ETR,PC,CZ,2014,,z
ESTAT:SDG_14_60(1.0),13/03/23 23:00:00,A,MA_ETR,PC,CZ,2015,,z
ESTAT:SDG_14_60(1.0),13/03/23 23:00:00,A,MA_ETR,PC,CZ,2016,,z
ESTAT:SDG_14_60(1.0),13/03/23 23:00:00,A,MA_ETR,PC,CZ,2017,,z
ESTAT:SDG_14_60(1.0),13/03/23 23:00:00,A,MA_ETR,PC,CZ,2018,,z
ESTAT:SDG_14_60(1.0),13/03/23 23:00:00,A,MA_ETR,PC,CZ,2019,,z
ESTAT:SDG_14_60(1.0),13/03/23 23:00:00,A,MA_ETR,PC,CZ,2020,,z
ESTAT:SDG_14_60(1.0),13/03/23 23:00:00,A,MA_ETR,PC,CZ,2021,,z
ESTAT:SDG_14_60(1.0),13/03/23 23:00:00,A,MA_ETR,PC,CZ,2022,,z
ESTAT:SDG_14_60(1.0),13/03/23 23:00:00,A,MA_ETR,PC,DE,2000,2.95,
ESTAT:SDG_14_60(1.0),13/03/23 23:00:00,A,MA_ETR,PC,DE,2001,0.15,
ESTAT:SDG_14_60(1.0),13/03/23 23:00:00,A,MA_ETR,PC,DE,2002,0.07,
ESTAT:SDG_14_60(1.0),13/03/23 23:00:00,A,MA_ETR,PC,DE,2003,0.00,
ESTAT:SDG_14_60(1.0),13/03/23 23:00:00,A,MA_ETR,PC,DE,2004,0.00,
ESTAT:SDG_14_60(1.0),13/03/23 23:00:00,A,MA_ETR,PC,DE,2005,0.00,
ESTAT:SDG_14_60(1.0),13/03/23 23:00:00,A,MA_ETR,PC,DE,2006,0.03,
ESTAT:SDG_14_60(1.0),13/03/23 23:00:00,A,MA_ETR,PC,DE,2007,0.30,
ESTAT:SDG_14_60(1.0),13/03/23 23:00:00,A,MA_ETR,PC,DE,2008,0.54,
ESTAT:SDG_14_60(1.0),13/03/23 23:00:00,A,MA_ETR,PC,DE,2009,0.00,
ESTAT:SDG_14_60(1.0),13/03/23 23:00:00,A,MA_ETR,PC,DE,2010,0.00,
ESTAT:SDG_14_60(1.0),13/03/23 23:00:00,A,MA_ETR,PC,DE,2011,0.27,
ESTAT:SDG_14_60(1.0),13/03/23 23:00:00,A,MA_ETR,PC,DE,2012,0.00,
ESTAT:SDG_14_60(1.0),13/03/23 23:00:00,A,MA_ETR,PC,DE,2013,0.23,
ESTAT:SDG_14_60(1.0),13/03/23 23:00:00,A,MA_ETR,PC,DE,2014,0.00,
ESTAT:SDG_14_60(1.0),13/03/23 23:00:00,A,MA_ETR,PC,DE,2015,0.00,
ESTAT:SDG_14_60(1.0),13/03/23 23:00:00,A,MA_ETR,PC,DE,2016,0.00,
ESTAT:SDG_14_60(1.0),13/03/23 23:00:00,A,MA_ETR,PC,DE,2017,0.00,
ESTAT:SDG_14_60(1.0),13/03/23 23:00:00,A,MA_ETR,PC,DE,2018,0.06,
ESTAT:SDG_14_60(1.0),13/03/23 23:00:00,A,MA_ETR,PC,DE,2019,0.00,
ESTAT:SDG_14_60(1.0),13/03/23 23:00:00,A,MA_ETR,PC,DE,2020,1.52,
ESTAT:SDG_14_60(1.0),13/03/23 23:00:00,A,MA_ETR,PC,DE,2021,0.02,
ESTAT:SDG_14_60(1.0),13/03/23 23:00:00,A,MA_ETR,PC,DE,2022,0.02,
ESTAT:SDG_14_60(1.0),13/03/23 23:00:00,A,MA_ETR,PC,DK,2000,5.40,
ESTAT:SDG_14_60(1.0),13/03/23 23:00:00,A,MA_ETR,PC,DK,2001,0.17,
ESTAT:SDG_14_60(1.0),13/03/23 23:00:00,A,MA_ETR,PC,DK,2002,1.07,
ESTAT:SDG_14_60(1.0),13/03/23 23:00:00,A,MA_ETR,PC,DK,2003,0.00,
ESTAT:SDG_14_60(1.0),13/03/23 23:00:00,A,MA_ETR,PC,DK,2004,0.00,
ESTAT:SDG_14_60(1.0),13/03/23 23:00:00,A,MA_ETR,PC,DK,2005,0.00,
ESTAT:SDG_14_60(1.0),13/03/23 23:00:00,A,MA_ETR,PC,DK,2006,0.01,
ESTAT:SDG_14_60(1.0),13/03/23 23:00:00,A,MA_ETR,PC,DK,2007,4.52,
ESTAT:SDG_14_60(1.0),13/03/23 23:00:00,A,MA_ETR,PC,DK,2008,1.84,
ESTAT:SDG_14_60(1.0),13/03/23 23:00:00,A,MA_ETR,PC,DK,2009,0.05,
ESTAT:SDG_14_60(1.0),13/03/23 23:00:00,A,MA_ETR,PC,DK,2010,0.00,
