,year,StockCode,AdviceValue,AdviceType,AdviceApplicableFrom,AdviceApplicableUntil,AdviceValueUnit,AssessmentYear,AssessmentKey,AdviceKey,AdviceDOI,Reference,TAC ID,Species_x,TAC Zone,Level,TAC for comparison,Year,Amendment/Original,FishStock,FishStockTAC,area,speciesAcronym,_merge,Area,Species_y,Belgium,China,Denmark,Estonia,Faroe Islands,Finland,France,Germany,Greenland,Guernsey,Iceland,Ireland,Isle of Man,Japan,Jersey,"Korea, Republic of",Latvia,Lithuania,Netherlands,Norway,Poland,Portugal,Russian Federation,Spain,Sweden,"Taiwan, Province of China",United Kingdom of GB,tacCatches,_mergeSADTAC
347,2020.0,mac.27.nea,922064,Catches,2020.0,2020.0,t,2019.0,13094.0,2708.0,https://doi.org/10.17895/ices.advice.4885,(MAC/2A4A-N) - 2020 - TAC - Original,(MAC/2A4A-N),Mackerel,Norwegian waters of 2a and 4a,TAC,922064,2020.0,Original,mac.27.nea,mac.27.nea,27.3.a.20,mac,both,27.3.a.20,mac,,,52.0,,,,,0.0,,,,,,,,,,,,0.0,,,,,153.8546,,,both,both
348,2020.0,mac.27.nea,922064,Catches,2020.0,2020.0,t,2019.0,13094.0,2708.0,https://doi.org/10.17895/ices.advice.4885,(MAC/2A34.) - 2020 - TAC - Original,(MAC/2A34.),Mackerel,"3a and 4; Union waters of 2a, 3b, 3c and Subdivisions 22-32",TAC,922064,2020.0,Original,mac.27.nea,mac.27.nea,27.3.a.20,mac,both,27.3.a.20,mac,,,52.0,,,,,0.0,,,,,,,,,,,,0.0,,,,,153.8546,,,both,both
349,2020.0,mac.27.nea,922064,Catches,2020.0,2020.0,t,2019.0,13094.0,2708.0,https://doi.org/10.17895/ices.advice.4885,(MAC/2CX14-) - 2020 - TAC - Original,(MAC/2CX14-),Mackerel,"6, 7, 8a, 8b, 8d and 8e; Union and international waters of 5b; international waters of 2a, 12 and 14",TAC,922064,2020.0,Original,mac.27.nea,mac.27.nea,27.3.a.20,mac,both,27.3.a.20,mac,,,52.0,,,,,0.0,,,,,,,,,,,,0.0,,,,,153.8546,,,both,both
350,2020.0,mac.27.nea,922064,Catches,2020.0,2020.0,t,2019.0,13094.0,2708.0,https://doi.org/10.17895/ices.advice.4885,(MAC/8C3411) - 2020 - TAC - Original,(MAC/8C3411),Mackerel,"8c, 9 and 10; Union waters of CECAF 34.1.1",TAC,922064,2020.0,Original,mac.27.nea,mac.27.nea,27.3.a.20,mac,both,27.3.a.20,mac,,,52.0,,,,,0.0,,,,,,,,,,,,0.0,,,,,153.8546,,,both,both
351,2020.0,mac.27.nea,922064,Catches,2020.0,2020.0,t,2019.0,13094.0,2708.0,https://doi.org/10.17895/ices.advice.4885,(MAC/2A4A-N) - 2020 - TAC - Original,(MAC/2A4A-N),Mackerel,Norwegian waters of 2a and 4a,TAC,922064,2020.0,Original,mac.27.nea,mac.27.nea,27.3.a.21,mac,both,27.3.a.21,mac,,,184.0,,,,,,,,,,,,,,,,,,,,,,43.9924,,,both,both
352,2020.0,mac.27.nea,922064,Catches,2020.0,2020.0,t,2019.0,13094.0,2708.0,https://doi.org/10.17895/ices.advice.4885,(MAC/2A34.) - 2020 - TAC - Original,(MAC/2A34.),Mackerel,"3a and 4; Union waters of 2a, 3b, 3c and Subdivisions 22-32",TAC,922064,2020.0,Original,mac.27.nea,mac.27.nea,27.3.a.21,mac,both,27.3.a.21,mac,,,184.0,,,,,,,,,,,,,,,,,,,,,,43.9924,,,both,both
353,2020.0,mac.27.nea,922064,Catches,2020.0,2020.0,t,2019.0,13094.0,2708.0,https://doi.org/10.17895/ices.advice.4885,(MAC/2CX14-) - 2020 - TAC - Original,(MAC/2CX14-),Mackerel,"6, 7, 8a, 8b, 8d and 8e; Union and international waters of 5b; international waters of 2a, 12 and 14",TAC,922064,2020.0,Original,mac.27.nea,mac.27.nea,27.3.a.21,mac,both,27.3.a.21,mac,,,184.0,,,,,,,,,,,,,,,,,,,,,,43.9924,,,both,both
354,2020.0,mac.27.nea,922064,Catches,2020.0,2020.0,t,2019.0,13094.0,2708.0,https://doi.org/10.17895/ices.advice.4885,(MAC/8C3411) - 2020 - TAC - Original,(MAC/8C3411),Mackerel,"8c, 9 and 10; Union waters of CECAF 34.1.1",TAC,922064,2020.0,Original,mac.27.nea,mac.27.nea,27.3.a.21,mac,both,27.3.a.21,mac,,,184.0,,,,,,,,,,,,,,,,,,,,,,43.9924,,,both,both
355,2020.0,mac.27.nea,922064,Catches,2020.0,2020.0,t,2019.0,13094.0,2708.0,https://doi.org/10.17895/ices.advice.4885,(MAC/2A4A-N) - 2020 - TAC - Original,(MAC/2A4A-N),Mackerel,Norwegian waters of 2a and 4a,TAC,922064,2020.0,Original,mac.27.nea,mac.27.nea,27.3.b.23,mac,both,27.3.b.23,mac,,,13.0,,,,,,,,,,,,,,,,,,,,,,1.5335,,,both,both
356,2020.0,mac.27.nea,922064,Catches,2020.0,2020.0,t,2019.0,13094.0,2708.0,https://doi.org/10.17895/ices.advice.4885,(MAC/2A34.) - 2020 - TAC - Original,(MAC/2A34.),Mackerel,"3a and 4; Union waters of 2a, 3b, 3c and Subdivisions 22-32",TAC,922064,2020.0,Original,mac.27.nea,mac.27.nea,27.3.b.23,mac,both,27.3.b.23,mac,,,13.0,,,,,,,,,,,,,,,,,,,,,,1.5335,,,both,both
357,2020.0,mac.27.nea,922064,Catches,2020.0,2020.0,t,2019.0,13094.0,2708.0,https://doi.org/10.17895/ices.advice.4885,(MAC/2CX14-) - 2020 - TAC - Original,(MAC/2CX14-),Mackerel,"6, 7, 8a, 8b, 8d and 8e; Union and international waters of 5b; international waters of 2a, 12 and 14",TAC,922064,2020.0,Original,mac.27.nea,mac.27.nea,27.3.b.23,mac,both,27.3.b.23,mac,,,13.0,,,,,,,,,,,,,,,,,,,,,,1.5335,,,both,both
358,2020.0,mac.27.nea,922064,Catches,2020.0,2020.0,t,2019.0,13094.0,2708.0,https://doi.org/10.17895/ices.advice.4885,(MAC/8C3411) - 2020 - TAC - Original,(MAC/8C3411),Mackerel,"8c, 9 and 10; Union waters of CECAF 34.1.1",TAC,922064,2020.0,Original,mac.27.nea,mac.27.nea,27.3.b.23,mac,both,27.3.b.23,mac,,,13.0,,,,,,,,,,,,,,,,,,,,,,1.5335,,,both,both
359,2020.0,mac.27.nea,922064,Catches,2020.0,2020.0,t,2019.0,13094.0,2708.0,https://doi.org/10.17895/ices.advice.4885,(MAC/2A4A-N) - 2020 - TAC - Original,(MAC/2A4A-N),Mackerel,Norwegian waters of 2a and 4a,TAC,922064,2020.0,Original,mac.27.nea,mac.27.nea,27.3.c.22,mac,both,27.3.c.22,mac,,,4.0,,,,,3.5124,,,,,,,,,,,,,,,,,0.0,,,both,both
360,2020.0,mac.27.nea,922064,Catches,2020.0,2020.0,t,2019.0,13094.0,2708.0,https://doi.org/10.17895/ices.advice.4885,(MAC/2A34.) - 2020 - TAC - Original,(MAC/2A34.),Mackerel,"3a and 4; Union waters of 2a, 3b, 3c and Subdivisions 22-32",TAC,922064,2020.0,Original,mac.27.nea,mac.27.nea,27.3.c.22,mac,both,27.3.c.22,mac,,,4.0,,,,,3.5124,,,,,,,,,,,,,,,,,0.0,,,both,both
361,2020.0,mac.27.nea,922064,Catches,2020.0,2020.0,t,2019.0,13094.0,2708.0,https://doi.org/10.17895/ices.advice.4885,(MAC/2CX14-) - 2020 - TAC - Original,(MAC/2CX14-),Mackerel,"6, 7, 8a, 8b, 8d and 8e; Union and international waters of 5b; international waters of 2a, 12 and 14",TAC,922064,2020.0,Original,mac.27.nea,mac.27.nea,27.3.c.22,mac,both,27.3.c.22,mac,,,4.0,,,,,3.5124,,,,,,,,,,,,,,,,,0.0,,,both,both
362,2020.0,mac.27.nea,922064,Catches,2020.0,2020.0,t,2019.0,13094.0,2708.0,https://doi.org/10.17895/ices.advice.4885,(MAC/8C3411) - 2020 - TAC - Original,(MAC/8C3411),Mackerel,"8c, 9 and 10; Union waters of CECAF 34.1.1",TAC,922064,2020.0,Original,mac.27.nea,mac.27.nea,27.3.c.22,mac,both,27.3.c.22,mac,,,4.0,,,,,3.5124,,,,,,,,,,,,,,,,,0.0,,,both,both
363,2020.0,mac.27.nea,922064,Catches,2020.0,2020.0,t,2019.0,13094.0,2708.0,https://doi.org/10.17895/ices.advice.4885,(MAC/2A4A-N) - 2020 - TAC - Original,(MAC/2A4A-N),Mackerel,Norwegian waters of 2a and 4a,TAC,922064,2020.0,Original,mac.27.nea,mac.27.nea,27.3.d.24,mac,both,27.3.d.24,mac,,,1.0,,,,,2.0982,,,,,,,,,,,,,0.0,,,,1.0427,,,both,both
364,2020.0,mac.27.nea,922064,Catches,2020.0,2020.0,t,2019.0,13094.0,2708.0,https://doi.org/10.17895/ices.advice.4885,(MAC/2A34.) - 2020 - TAC - Original,(MAC/2A34.),Mackerel,"3a and 4; Union waters of 2a, 3b, 3c and Subdivisions 22-32",TAC,922064,2020.0,Original,mac.27.nea,mac.27.nea,27.3.d.24,mac,both,27.3.d.24,mac,,,1.0,,,,,2.0982,,,,,,,,,,,,,0.0,,,,1.0427,,,both,both
365,2020.0,mac.27.nea,922064,Catches,2020.0,2020.0,t,2019.0,13094.0,2708.0,https://doi.org/10.17895/ices.advice.4885,(MAC/2CX14-) - 2020 - TAC - Original,(MAC/2CX14-),Mackerel,"6, 7, 8a, 8b, 8d and 8e; Union and international waters of 5b; international waters of 2a, 12 and 14",TAC,922064,2020.0,Original,mac.27.nea,mac.27.nea,27.3.d.24,mac,both,27.3.d.24,mac,,,1.0,,,,,2.0982,,,,,,,,,,,,,0.0,,,,1.0427,,,both,both
366,2020.0,mac.27.nea,922064,Catches,2020.0,2020.0,t,2019.0,13094.0,2708.0,https://doi.org/10.17895/ices.advice.4885,(MAC/8C3411) - 2020 - TAC - Original,(MAC/8C3411),Mackerel,"8c, 9 and 10; Union waters of CECAF 34.1.1",TAC,922064,2020.0,Original,mac.27.nea,mac.27.nea,27.3.d.24,mac,both,27.3.d.24,mac,,,1.0,,,,,2.0982,,,,,,,,,,,,,0.0,,,,1.0427,,,both,both
367,2020.0,mac.27.nea,922064,Catches,2020.0,2020.0,t,2019.0,13094.0,2708.0,https://doi.org/10.17895/ices.advice.4885,(MAC/2A4A-N) - 2020 - TAC - Original,(MAC/2A4A-N),Mackerel,Norwegian waters of 2a and 4a,TAC,922064,2020.0,Original,mac.27.nea,mac.27.nea,27.3.d.25,mac,both,27.3.d.25,mac,,,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.4143,,,both,both
368,2020.0,mac.27.nea,922064,Catches,2020.0,2020.0,t,2019.0,13094.0,2708.0,https://doi.org/10.17895/ices.advice.4885,(MAC/2A34.) - 2020 - TAC - Original,(MAC/2A34.),Mackerel,"3a and 4; Union waters of 2a, 3b, 3c and Subdivisions 22-32",TAC,922064,2020.0,Original,mac.27.nea,mac.27.nea,27.3.d.25,mac,both,27.3.d.25,mac,,,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.4143,,,both,both
369,2020.0,mac.27.nea,922064,Catches,2020.0,2020.0,t,2019.0,13094.0,2708.0,https://doi.org/10.17895/ices.advice.4885,(MAC/2CX14-) - 2020 - TAC - Original,(MAC/2CX14-),Mackerel,"6, 7, 8a, 8b, 8d and 8e; Union and international waters of 5b; international waters of 2a, 12 and 14",TAC,922064,2020.0,Original,mac.27.nea,mac.27.nea,27.3.d.25,mac,both,27.3.d.25,mac,,,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.4143,,,both,both
370,2020.0,mac.27.nea,922064,Catches,2020.0,2020.0,t,2019.0,13094.0,2708.0,https://doi.org/10.17895/ices.advice.4885,(MAC/8C3411) - 2020 - TAC - Original,(MAC/8C3411),Mackerel,"8c, 9 and 10; Union waters of CECAF 34.1.1",TAC,922064,2020.0,Original,mac.27.nea,mac.27.nea,27.3.d.25,mac,both,27.3.d.25,mac,,,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.4143,,,both,both
371,2020.0,mac.27.nea,922064,Catches,2020.0,2020.0,t,2019.0,13094.0,2708.0,https://doi.org/10.17895/ices.advice.4885,(MAC/2A4A-N) - 2020 - TAC - Original,(MAC/2A4A-N),Mackerel,Norwegian waters of 2a and 4a,TAC,922064,2020.0,Original,mac.27.nea,mac.27.nea,27.3.d.26,mac,both,27.3.d.26,mac,,,,,,,,,,,,,,,,,,0.002,,,0.0,,,,0.0,,,both,both
372,2020.0,mac.27.nea,922064,Catches,2020.0,2020.0,t,2019.0,13094.0,2708.0,https://doi.org/10.17895/ices.advice.4885,(MAC/2A34.) - 2020 - TAC - Original,(MAC/2A34.),Mackerel,"3a and 4; Union waters of 2a, 3b, 3c and Subdivisions 22-32",TAC,922064,2020.0,Original,mac.27.nea,mac.27.nea,27.3.d.26,mac,both,27.3.d.26,mac,,,,,,,,,,,,,,,,,,0.002,,,0.0,,,,0.0,,,both,both
373,2020.0,mac.27.nea,922064,Catches,2020.0,2020.0,t,2019.0,13094.0,2708.0,https://doi.org/10.17895/ices.advice.4885,(MAC/2CX14-) - 2020 - TAC - Original,(MAC/2CX14-),Mackerel,"6, 7, 8a, 8b, 8d and 8e; Union and international waters of 5b; international waters of 2a, 12 and 14",TAC,922064,2020.0,Original,mac.27.nea,mac.27.nea,27.3.d.26,mac,both,27.3.d.26,mac,,,,,,,,,,,,,,,,,,0.002,,,0.0,,,,0.0,,,both,both
374,2020.0,mac.27.nea,922064,Catches,2020.0,2020.0,t,2019.0,13094.0,2708.0,https://doi.org/10.17895/ices.advice.4885,(MAC/8C3411) - 2020 - TAC - Original,(MAC/8C3411),Mackerel,"8c, 9 and 10; Union waters of CECAF 34.1.1",TAC,922064,2020.0,Original,mac.27.nea,mac.27.nea,27.3.d.26,mac,both,27.3.d.26,mac,,,,,,,,,,,,,,,,,,0.002,,,0.0,,,,0.0,,,both,both
375,2020.0,mac.27.nea,922064,Catches,2020.0,2020.0,t,2019.0,13094.0,2708.0,https://doi.org/10.17895/ices.advice.4885,(MAC/2A4A-N) - 2020 - TAC - Original,(MAC/2A4A-N),Mackerel,Norwegian waters of 2a and 4a,TAC,922064,2020.0,Original,mac.27.nea,mac.27.nea,27.3.d.27,mac,both,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,left_only,both
376,2020.0,mac.27.nea,922064,Catches,2020.0,2020.0,t,2019.0,13094.0,2708.0,https://doi.org/10.17895/ices.advice.4885,(MAC/2A34.) - 2020 - TAC - Original,(MAC/2A34.),Mackerel,"3a and 4; Union waters of 2a, 3b, 3c and Subdivisions 22-32",TAC,922064,2020.0,Original,mac.27.nea,mac.27.nea,27.3.d.27,mac,both,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,left_only,both
377,2020.0,mac.27.nea,922064,Catches,2020.0,2020.0,t,2019.0,13094.0,2708.0,https://doi.org/10.17895/ices.advice.4885,(MAC/2CX14-) - 2020 - TAC - Original,(MAC/2CX14-),Mackerel,"6, 7, 8a, 8b, 8d and 8e; Union and international waters of 5b; international waters of 2a, 12 and 14",TAC,922064,2020.0,Original,mac.27.nea,mac.27.nea,27.3.d.27,mac,both,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,left_only,both
378,2020.0,mac.27.nea,922064,Catches,2020.0,2020.0,t,2019.0,13094.0,2708.0,https://doi.org/10.17895/ices.advice.4885,(MAC/8C3411) - 2020 - TAC - Original,(MAC/8C3411),Mackerel,"8c, 9 and 10; Union waters of CECAF 34.1.1",TAC,922064,2020.0,Original,mac.27.nea,mac.27.nea,27.3.d.27,mac,both,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,left_only,both
379,2020.0,mac.27.nea,922064,Catches,2020.0,2020.0,t,2019.0,13094.0,2708.0,https://doi.org/10.17895/ices.advice.4885,(MAC/2A4A-N) - 2020 - TAC - Original,(MAC/2A4A-N),Mackerel,Norwegian waters of 2a and 4a,TAC,922064,2020.0,Original,mac.27.nea,mac.27.nea,27.3.d.28.1,mac,both,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,left_only,both
380,2020.0,mac.27.nea,922064,Catches,2020.0,2020.0,t,2019.0,13094.0,2708.0,https://doi.org/10.17895/ices.advice.4885,(MAC/2A34.) - 2020 - TAC - Original,(MAC/2A34.),Mackerel,"3a and 4; Union waters of 2a, 3b, 3c and Subdivisions 22-32",TAC,922064,2020.0,Original,mac.27.nea,mac.27.nea,27.3.d.28.1,mac,both,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,left_only,both
381,2020.0,mac.27.nea,922064,Catches,2020.0,2020.0,t,2019.0,13094.0,2708.0,https://doi.org/10.17895/ices.advice.4885,(MAC/2CX14-) - 2020 - TAC - Original,(MAC/2CX14-),Mackerel,"6, 7, 8a, 8b, 8d and 8e; Union and international waters of 5b; international waters of 2a, 12 and 14",TAC,922064,2020.0,Original,mac.27.nea,mac.27.nea,27.3.d.28.1,mac,both,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,left_only,both
382,2020.0,mac.27.nea,922064,Catches,2020.0,2020.0,t,2019.0,13094.0,2708.0,https://doi.org/10.17895/ices.advice.4885,(MAC/8C3411) - 2020 - TAC - Original,(MAC/8C3411),Mackerel,"8c, 9 and 10; Union waters of CECAF 34.1.1",TAC,922064,2020.0,Original,mac.27.nea,mac.27.nea,27.3.d.28.1,mac,both,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,left_only,both
383,2020.0,mac.27.nea,922064,Catches,2020.0,2020.0,t,2019.0,13094.0,2708.0,https://doi.org/10.17895/ices.advice.4885,(MAC/2A4A-N) - 2020 - TAC - Original,(MAC/2A4A-N),Mackerel,Norwegian waters of 2a and 4a,TAC,922064,2020.0,Original,mac.27.nea,mac.27.nea,27.3.d.28.2,mac,both,27.3.d.28.2,mac,,,,,,,,,,,,,,,,,,0.48,,,,,,,,,,both,both
384,2020.0,mac.27.nea,922064,Catches,2020.0,2020.0,t,2019.0,13094.0,2708.0,https://doi.org/10.17895/ices.advice.4885,(MAC/2A34.) - 2020 - TAC - Original,(MAC/2A34.),Mackerel,"3a and 4; Union waters of 2a, 3b, 3c and Subdivisions 22-32",TAC,922064,2020.0,Original,mac.27.nea,mac.27.nea,27.3.d.28.2,mac,both,27.3.d.28.2,mac,,,,,,,,,,,,,,,,,,0.48,,,,,,,,,,both,both
385,2020.0,mac.27.nea,922064,Catches,2020.0,2020.0,t,2019.0,13094.0,2708.0,https://doi.org/10.17895/ices.advice.4885,(MAC/2CX14-) - 2020 - TAC - Original,(MAC/2CX14-),Mackerel,"6, 7, 8a, 8b, 8d and 8e; Union and international waters of 5b; international waters of 2a, 12 and 14",TAC,922064,2020.0,Original,mac.27.nea,mac.27.nea,27.3.d.28.2,mac,both,27.3.d.28.2,mac,,,,,,,,,,,,,,,,,,0.48,,,,,,,,,,both,both
386,2020.0,mac.27.nea,922064,Catches,2020.0,2020.0,t,2019.0,13094.0,2708.0,https://doi.org/10.17895/ices.advice.4885,(MAC/8C3411) - 2020 - TAC - Original,(MAC/8C3411),Mackerel,"8c, 9 and 10; Union waters of CECAF 34.1.1",TAC,922064,2020.0,Original,mac.27.nea,mac.27.nea,27.3.d.28.2,mac,both,27.3.d.28.2,mac,,,,,,,,,,,,,,,,,,0.48,,,,,,,,,,both,both
387,2020.0,mac.27.nea,922064,Catches,2020.0,2020.0,t,2019.0,13094.0,2708.0,https://doi.org/10.17895/ices.advice.4885,(MAC/2A4A-N) - 2020 - TAC - Original,(MAC/2A4A-N),Mackerel,Norwegian waters of 2a and 4a,TAC,922064,2020.0,Original,mac.27.nea,mac.27.nea,27.3.d.29,mac,both,27.3.d.29,mac,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,both,both
388,2020.0,mac.27.nea,922064,Catches,2020.0,2020.0,t,2019.0,13094.0,2708.0,https://doi.org/10.17895/ices.advice.4885,(MAC/2A34.) - 2020 - TAC - Original,(MAC/2A34.),Mackerel,"3a and 4; Union waters of 2a, 3b, 3c and Subdivisions 22-32",TAC,922064,2020.0,Original,mac.27.nea,mac.27.nea,27.3.d.29,mac,both,27.3.d.29,mac,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,both,both
389,2020.0,mac.27.nea,922064,Catches,2020.0,2020.0,t,2019.0,13094.0,2708.0,https://doi.org/10.17895/ices.advice.4885,(MAC/2CX14-) - 2020 - TAC - Original,(MAC/2CX14-),Mackerel,"6, 7, 8a, 8b, 8d and 8e; Union and international waters of 5b; international waters of 2a, 12 and 14",TAC,922064,2020.0,Original,mac.27.nea,mac.27.nea,27.3.d.29,mac,both,27.3.d.29,mac,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,both,both
390,2020.0,mac.27.nea,922064,Catches,2020.0,2020.0,t,2019.0,13094.0,2708.0,https://doi.org/10.17895/ices.advice.4885,(MAC/8C3411) - 2020 - TAC - Original,(MAC/8C3411),Mackerel,"8c, 9 and 10; Union waters of CECAF 34.1.1",TAC,922064,2020.0,Original,mac.27.nea,mac.27.nea,27.3.d.29,mac,both,27.3.d.29,mac,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,both,both
391,2020.0,mac.27.nea,922064,Catches,2020.0,2020.0,t,2019.0,13094.0,2708.0,https://doi.org/10.17895/ices.advice.4885,(MAC/2A4A-N) - 2020 - TAC - Original,(MAC/2A4A-N),Mackerel,Norwegian waters of 2a and 4a,TAC,922064,2020.0,Original,mac.27.nea,mac.27.nea,27.3.d.30,mac,both,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,left_only,both
392,2020.0,mac.27.nea,922064,Catches,2020.0,2020.0,t,2019.0,13094.0,2708.0,https://doi.org/10.17895/ices.advice.4885,(MAC/2A34.) - 2020 - TAC - Original,(MAC/2A34.),Mackerel,"3a and 4; Union waters of 2a, 3b, 3c and Subdivisions 22-32",TAC,922064,2020.0,Original,mac.27.nea,mac.27.nea,27.3.d.30,mac,both,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,left_only,both
393,2020.0,mac.27.nea,922064,Catches,2020.0,2020.0,t,2019.0,13094.0,2708.0,https://doi.org/10.17895/ices.advice.4885,(MAC/2CX14-) - 2020 - TAC - Original,(MAC/2CX14-),Mackerel,"6, 7, 8a, 8b, 8d and 8e; Union and international waters of 5b; international waters of 2a, 12 and 14",TAC,922064,2020.0,Original,mac.27.nea,mac.27.nea,27.3.d.30,mac,both,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,left_only,both
394,2020.0,mac.27.nea,922064,Catches,2020.0,2020.0,t,2019.0,13094.0,2708.0,https://doi.org/10.17895/ices.advice.4885,(MAC/8C3411) - 2020 - TAC - Original,(MAC/8C3411),Mackerel,"8c, 9 and 10; Union waters of CECAF 34.1.1",TAC,922064,2020.0,Original,mac.27.nea,mac.27.nea,27.3.d.30,mac,both,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,left_only,both
395,2020.0,mac.27.nea,922064,Catches,2020.0,2020.0,t,2019.0,13094.0,2708.0,https://doi.org/10.17895/ices.advice.4885,(MAC/2A4A-N) - 2020 - TAC - Original,(MAC/2A4A-N),Mackerel,Norwegian waters of 2a and 4a,TAC,922064,2020.0,Original,mac.27.nea,mac.27.nea,27.3.d.31,mac,both,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,left_only,both
396,2020.0,mac.27.nea,922064,Catches,2020.0,2020.0,t,2019.0,13094.0,2708.0,https://doi.org/10.17895/ices.advice.4885,(MAC/2A34.) - 2020 - TAC - Original,(MAC/2A34.),Mackerel,"3a and 4; Union waters of 2a, 3b, 3c and Subdivisions 22-32",TAC,922064,2020.0,Original,mac.27.nea,mac.27.nea,27.3.d.31,mac,both,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,left_only,both
397,2020.0,mac.27.nea,922064,Catches,2020.0,2020.0,t,2019.0,13094.0,2708.0,https://doi.org/10.17895/ices.advice.4885,(MAC/2CX14-) - 2020 - TAC - Original,(MAC/2CX14-),Mackerel,"6, 7, 8a, 8b, 8d and 8e; Union and international waters of 5b; international waters of 2a, 12 and 14",TAC,922064,2020.0,Original,mac.27.nea,mac.27.nea,27.3.d.31,mac,both,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,left_only,both
398,2020.0,mac.27.nea,922064,Catches,2020.0,2020.0,t,2019.0,13094.0,2708.0,https://doi.org/10.17895/ices.advice.4885,(MAC/8C3411) - 2020 - TAC - Original,(MAC/8C3411),Mackerel,"8c, 9 and 10; Union waters of CECAF 34.1.1",TAC,922064,2020.0,Original,mac.27.nea,mac.27.nea,27.3.d.31,mac,both,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,left_only,both
399,2020.0,mac.27.nea,922064,Catches,2020.0,2020.0,t,2019.0,13094.0,2708.0,https://doi.org/10.17895/ices.advice.4885,(MAC/2A4A-N) - 2020 - TAC - Original,(MAC/2A4A-N),Mackerel,Norwegian waters of 2a and 4a,TAC,922064,2020.0,Original,mac.27.nea,mac.27.nea,27.3.d.32,mac,both,27.3.d.32,mac,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,both,both
400,2020.0,mac.27.nea,922064,Catches,2020.0,2020.0,t,2019.0,13094.0,2708.0,https://doi.org/10.17895/ices.advice.4885,(MAC/2A34.) - 2020 - TAC - Original,(MAC/2A34.),Mackerel,"3a and 4; Union waters of 2a, 3b, 3c and Subdivisions 22-32",TAC,922064,2020.0,Original,mac.27.nea,mac.27.nea,27.3.d.32,mac,both,27.3.d.32,mac,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,both,both
401,2020.0,mac.27.nea,922064,Catches,2020.0,2020.0,t,2019.0,13094.0,2708.0,https://doi.org/10.17895/ices.advice.4885,(MAC/2CX14-) - 2020 - TAC - Original,(MAC/2CX14-),Mackerel,"6, 7, 8a, 8b, 8d and 8e; Union and international waters of 5b; international waters of 2a, 12 and 14",TAC,922064,2020.0,Original,mac.27.nea,mac.27.nea,27.3.d.32,mac,both,27.3.d.32,mac,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,both,both
402,2020.0,mac.27.nea,922064,Catches,2020.0,2020.0,t,2019.0,13094.0,2708.0,https://doi.org/10.17895/ices.advice.4885,(MAC/8C3411) - 2020 - TAC - Original,(MAC/8C3411),Mackerel,"8c, 9 and 10; Union waters of CECAF 34.1.1",TAC,922064,2020.0,Original,mac.27.nea,mac.27.nea,27.3.d.32,mac,both,27.3.d.32,mac,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,both,both
403,2020.0,mac.27.nea,922064,Catches,2020.0,2020.0,t,2019.0,13094.0,2708.0,https://doi.org/10.17895/ices.advice.4885,(MAC/2A4A-N) - 2020 - TAC - Original,(MAC/2A4A-N),Mackerel,Norwegian waters of 2a and 4a,TAC,922064,2020.0,Original,mac.27.nea,mac.27.nea,27.4.a,mac,both,27.4.a,mac,0.0,,30827.0,,33074.71732,,7758.039,15301.2684,,,0.0,15394.623,,,,,,789.709,17345.983,195053.8,0.0,,0.0,,3205.7428,,132366.2091,both,both
404,2020.0,mac.27.nea,922064,Catches,2020.0,2020.0,t,2019.0,13094.0,2708.0,https://doi.org/10.17895/ices.advice.4885,(MAC/2A34.) - 2020 - TAC - Original,(MAC/2A34.),Mackerel,"3a and 4; Union waters of 2a, 3b, 3c and Subdivisions 22-32",TAC,922064,2020.0,Original,mac.27.nea,mac.27.nea,27.4.a,mac,both,27.4.a,mac,0.0,,30827.0,,33074.71732,,7758.039,15301.2684,,,0.0,15394.623,,,,,,789.709,17345.983,195053.8,0.0,,0.0,,3205.7428,,132366.2091,both,both
