Country,Indicator,Slope,Intercept,Rvalue,Pvalue,Stderr
Estonia,wasteR,3.9061456245824995,-7798.347806724562,0.8022131273440083,0.009281633436098703,1.0987817863627296
Estonia,mspVal,7.565789473684212,-15199.342105263162,0.9971764649527382,0.047851323283348,0.5697535551213238
Estonia,ohiBio,-0.6313636363636365,1351.6750000000002,-0.8941399827801744,0.00020490244428108528,0.10539616548435818
Estonia,co2,2.5312909796276712,-5072.284123290931,0.7835958817748956,0.007320966275711082,0.70955477043237
Estonia,phCopernicus,-0.04732421361330559,160.85530878418058,-0.07116869455282027,0.9546542675689593,0.663272153527719
Estonia,fmsyF,-1.6755311602729703,3464.045970196794,-0.937152324691618,0.2269033636009964,0.6238336787108183
Estonia,bBmsy,-0.43909001119870933,983.9823822671908,-0.9098092911103278,0.2724554414888087,0.20029914296483006
Estonia,kbaMPA,0.002298090909090563,92.98163881818253,0.9210614288857736,5.6936698900489353e-05,0.00032387140908624756
Estonia,natura2kEEZ,0.0,61.763280385540405,0.0,1.0,0.0
Estonia,fseRiskkRatio,2.530615845990949,-5067.68415518093,0.14679188807976506,0.7286934645106138,6.961748589225169
Estonia,tacCatch,-0.2162828644360514,534.2766751266947,-0.7253437970474612,0.48336160878284695,0.20526303240934407
Estonia,compositeIUU,0.0,70.9521432613696,0.0,1.0,0.0
Estonia,fteCoastalPop,-2.719216745780861,5543.3481857436,-0.8556364453197809,0.003258786087037827,0.6216998487356665
Estonia,gvaHoursW,0.8089257940616813,-1615.275502568233,0.8951135834469983,0.0011089608410212867,0.15228557325613198
Estonia,economies,4.379642289234139,-8768.89010155422,0.5773402501665394,0.10355911717606779,2.341078212612914
Estonia,gvaNights,3.3250335405538602,-6638.531330662181,0.8071650204849061,0.008537497838190454,0.9191290475563338
Estonia,sadTac,-0.10954514438681767,310.8852112246305,-0.16468224185626854,0.8946802693872562,0.6561089251919942
Estonia,ohiArt,0.5934545454545459,-1105.5932727272736,0.7239537729835472,0.011769396962688701,0.1884990153498917
Estonia,threatenedFish,0.8659324820395029,-1659.4071829123536,0.8452271871558651,0.3589301636015761,0.5474983731589634
Estonia,imoRatedf,0.6589521054323377,-1249.5821279331421,0.9920645329164461,0.08025442378684104,0.08351257509975182
Finland,nitro,-0.7819631466326445,1604.1042798970805,-0.805843101288422,0.02864846790101018,0.2569609986483183
Finland,phospho,-0.31044800295513286,630.3201585856499,-0.7635486567516061,0.045756874088096734,0.1174172127349843
Finland,eutro,0.02599183976277286,-49.386455405220524,0.03943096886676656,0.9083627771238616,0.21955353516765141
Finland,wasteG,-1.4591291061879297,2982.5744843391903,-0.6423205783714051,0.24253715101517634,1.0052109295891722
Finland,wasteR,6.584836339345357,-13191.184591405032,0.8918720828880472,0.001229584837222186,1.262141940239598
Finland,mspVal,7.894736842105264,-15871.052631578948,0.917662935482247,0.26014693829300606,3.418521330728049
Finland,ohiBio,-0.6159090909090915,1318.344090909092,-0.8390203860459753,0.001243535320210695,0.13313785601861747
Finland,co2,1.5765383270516156,-3136.1954918024085,0.9018783602905938,0.0003597171148282758,0.26698406445100487
Finland,phCopernicus,-0.09072422535514989,249.22039940889152,-0.23095532687792883,0.8516297516864257,0.3822013488068111
Finland,fmsyF,-1.615052128964989,3348.1044658096316,-0.9950668621395843,0.06326091145309906,0.16101807666841014
Finland,bBmsy,-0.41538947299872303,936.2665933783163,-0.9089734241177841,0.2737347819397064,0.19049708951750038
Finland,kbaMPA,0.11811481818181824,-177.68762827272738,0.8125260834992017,0.0023703376175085037,0.028246092581230342
Finland,natura2kEEZ,0.5340174443329018,-1045.8829831831592,0.8847987375163031,0.11520126248369685,0.19886440826258567
Finland,tacCatch,-0.7297405493423489,1568.613132859794,-0.8700066023894266,0.32822881389983,0.41355011721711127
Finland,compositeIUU,5.376709923160746,-10802.299677002706,1.0,0.0,0.0
Finland,fteCoastalPop,-0.5237176964577271,1070.8498928787915,-0.8821604113828828,0.0016452140560372368,0.10567556803003361
Finland,gvaHoursW,-0.42433885680015715,881.710727135277,-0.3465345077932224,0.36092942220538077,0.4341475625633201
Finland,economies,-0.2860685345959143,632.6818878834251,-0.041853565809408556,0.9148609825003865,2.5811181917474753
Finland,gvaNights,-0.21912733512248356,504.778312783002,-0.08313879265978621,0.8316035839247482,0.9927449304071839
Finland,oResearch,-0.03206654372451103,70.81915592299016,-0.227662510752583,0.712654920412618,0.07918502510597296
Finland,sadTac,-0.3799699087854424,863.8757501632522,-0.9988066440151325,0.031104507339872977,0.018579677951808517
Finland,ohiArt,-0.927181818181818,1951.6039090909087,-0.8801589529191101,0.0003506740836398236,0.16667966615970628
Finland,threatenedFish,0.7642570800465542,-1454.2493210914274,0.8533037223773777,0.3491906716361208,0.46700193117562583
Finland,imoRatedf,1.558984249437481,-3061.732561877212,0.9469838952712791,0.20822682247455432,0.5289129756317675
France,nitro,-3.7605324908355655,7620.08546125765,-0.8096732182597084,0.02731634200192175,1.2190025119748942
France,phospho,-8.197572132301197,16552.55678708265,-0.5347004250336362,0.21625490412014547,5.7938580391350225
France,eutro,-5.483311276256406,11087.910835114868,-0.6095744899545772,0.046473850693318365,2.376946984074108
France,wasteG,-1.2259167355941551,2499.1249612579986,-0.9885781147959423,0.0014628340968886146,0.10790202071557795
France,wasteR,1.0955243820975291,-2141.5096860387457,0.9077552576785978,0.0007165178678315137,0.1913534934172235
France,mspVal,7.894736842105264,-15871.052631578948,0.917662935482247,0.26014693829300606,3.418521330728049
France,ohiBio,0.260090909090909,-451.8451818181816,0.8314949460530615,0.001509952236523851,0.05792334474054497
France,co2,1.7248976006346335,-3409.3044641015053,0.8628278360600519,0.0013082836344781139,0.3572839699044495
France,phCopernicus,-0.3236621681959713,728.2683886599166,-0.98828552832026,0.09753968495716007,0.04998160895111606
France,fmsyF,0.2744892371335652,-460.7197835735296,0.8700320217970805,0.32819599053589266,0.155536666256986
France,bBmsy,-0.07620776366001032,250.4928960601569,-0.9843933493010305,0.11262023326663938,0.01362383210757499
France,kbaMPA,1.973701727272727,-3905.372112090909,0.9220264328036855,5.394759232062705e-05,0.2762296380729897
France,natura2kEEZ,7.796235846854699,-15654.889572723197,0.8847612781886313,0.11523872181136874,2.90383045078389
France,fseRiskkRatio,4.978811869366647,-10014.197664908032,0.44773730557266456,0.5522626944273356,7.030806951878362
France,tacCatch,1.3490510221881193,-2629.479119005539,0.9906728576627786,0.0870176924148337,0.18555487148281824
France,compositeIUU,3.4338298045441817,-6878.293691244695,1.0,0.0,0.0
France,fteCoastalPop,-0.26114496025979206,540.8140294415016,-0.8454173669588083,0.0040969359458624096,0.062357560365987
France,economies,-0.4990089336824895,1059.1083739624987,-0.04360784347180748,0.9113034908845785,4.320971091529668
France,gvaNights,0.29914226024661755,-553.1526235205099,0.17021070752015216,0.6615124481338491,0.6545725981277727
France,oResearch,-5.415949263848084,10967.482967763564,-1.0,0.0,0.0
France,sadTac,0.20144221383008745,-314.85408767629235,0.9846508270031372,0.11168495825527494,0.03570695209175373
France,ohiArt,-0.10072727272727258,280.3132727272724,-0.32259665582973146,0.3332619777178764,0.0985152214236862
France,threatenedFish,0.2696796771445312,-452.95925401704795,0.5284861386906414,0.6455197080883084,0.4332041447202667
France,imoRatedf,1.3500482160077147,-2633.9119254259085,0.8962581595302718,0.29255003879649877,0.6681006007980242
Germany,nitro,0.2531207188644193,-490.55269090336134,0.2612352813580324,0.5714896495840653,0.418275080313225
Germany,phospho,0.0,100.0,0.0,1.0,0.0
Germany,eutro,-4.079554122460301,8294.067245683378,-0.3193514363226301,0.3384261152528247,4.0351927441539335
Germany,wasteG,-0.4877470683922296,1007.0521027940381,-0.973497380917446,0.005158613545939936,0.06615488630928458
Germany,wasteR,-0.00835003340013382,116.7891338232024,-0.22511258444538332,0.5603318224971785,0.013659874933932021
Germany,mspVal,0.0,100.0,0.0,1.0,0.0
Germany,ohiBio,-0.2880000000000005,653.3569090909101,-0.8674179807819091,0.0005420590074398122,0.055068835795297054
Germany,co2,1.1617524419997345,-2304.558629108809,0.9035198762484797,0.0003369304853915222,0.19481775013468247
Germany,phCopernicus,-0.19816525993781317,470.5808249253047,-0.9255216278239339,0.24725395672615097,0.0810830801085301
Germany,fmsyF,0.92634184923382,-1781.6636319951715,0.9664957974267437,0.16525889283659168,0.24601833153939498
Germany,bBmsy,0.31077914772793513,-534.4679838170641,0.8272206726155543,0.37984129447722453,0.2110920520745452
Germany,kbaMPA,0.9001327272727282,-1738.1143718181836,0.9178421376724812,6.783407362158146e-05,0.12976222958994738
Germany,natura2kEEZ,0.0,100.0,0.0,1.0,0.0
Germany,fseRiskkRatio,-1.6061466268837927,3255.1778819713527,-0.21368324346114534,0.7300149380863337,4.239411160374979
Germany,tacCatch,-0.14825999506579862,395.73101742296006,-0.7461471750962364,0.4638030285922755,0.1322911846156443
Germany,compositeIUU,9.853322935176486,-19842.613508730312,1.0,0.0,0.0
Germany,fteCoastalPop,1.3551006066698388,-2672.3486919609677,0.8967156103873396,0.0010525016572856503,0.25280533949021916
Germany,gvaHoursW,2.11957029322309,-4231.8332336916765,0.9013651530422999,0.0009000037466287503,0.38489829963084027
Germany,economies,-1.1044892727259858,2288.762971983069,-0.09758636439352876,0.8027696080320047,4.2574104283949215
Germany,gvaNights,1.5048276050640894,-2960.3052614539533,0.7656953930119595,0.01616086675688165,0.47778223897236793
Germany,oResearch,-0.27912441463470533,566.1353504480184,-0.8920249279137432,0.041894514129612856,0.08165548924401698
Germany,sadTac,-0.2378676246080387,567.6293374555078,-0.4543945621110516,0.6997112660541511,0.46631853333790835
Germany,ohiArt,-0.12381818181818134,322.7521818181808,-0.2099394935960395,0.5355325013234646,0.19221223348092237
Germany,threatenedFish,0.43225541952540875,-789.2052367415839,0.4612069284096495,0.6948331572788395,0.8315942674552791
Germany,imoRatedf,0.8839601414336227,-1698.698167791707,0.9765536333140983,0.13812908048523173,0.1948626752327561
Ireland,nitro,-2.701828918862693,5472.296824212371,-0.8515801038145019,0.03140796708804073,0.8316099147510339
Ireland,phospho,-0.039325194750586996,80.1873697482083,-0.9256905344820633,0.008077680403410569,0.008035083237631432
Ireland,eutro,-3.7878787878787876,7732.575757575757,-0.4999999999999999,0.1173068030142383,2.1869328378394917
Ireland,wasteG,-0.8904428904428905,1819.3990525603429,-0.64199236767102,0.2428574950932675,0.6139701938433699
Ireland,wasteR,2.665330661322645,-5286.945001113337,0.7972336952176488,0.010072907085198313,0.7628103883601103
Ireland,mspVal,7.894736842105264,-15871.052631578948,0.917662935482247,0.26014693829300606,3.418521330728049
Ireland,ohiBio,-0.23472727272727215,540.685818181817,-0.9333801088916559,2.7019792749029653e-05,0.03008460674334539
Ireland,co2,0.6103612380634986,-1187.6782459756537,0.6249762364728231,0.05335365906022125,0.2695450423437584
Ireland,phCopernicus,-0.37764604435884624,838.5536716085969,-0.9947252078424191,0.06541673776083722,0.03894269741671832
Ireland,fmsyF,1.7644856416348988,-3484.8762696910903,0.7262911048761488,0.482484902608029,1.6699707928441796
Ireland,bBmsy,-0.15460302962648842,400.91393540660556,-0.2288403342567899,0.8530132555877142,0.6576658766254057
Ireland,kbaMPA,0.9379673636363638,-1813.0951842727277,0.8864133282936795,0.00027811046375946717,0.16327222469411246
Ireland,natura2kEEZ,0.28745295672855614,-572.4480464415382,0.8508375482158254,0.1491624517841746,0.12552176640596657
Ireland,fseRiskkRatio,4.780560977061916,-9627.120232151028,0.9653772705174771,0.007693206830376672,0.7458041252887222
Ireland,tacCatch,0.25315125404011657,-414.5005641085315,0.6977856537307582,0.5083376047935328,0.25987051969644837
Ireland,compositeIUU,6.042675895472236,-12141.29584148802,1.0,0.0,0.0
Ireland,fteCoastalPop,0.7910922104461301,-1586.6223972758594,0.8265920400220593,0.006007537499338801,0.2035833068185694
Ireland,gvaHoursW,-0.37735406008594796,783.3413772943396,-0.6281472430191086,0.07005858874747817,0.1766732877828675
Ireland,economies,-7.049409869139683,14277.576449853586,-0.7136499441762082,0.030843306283838,2.615340250181052
Ireland,gvaNights,4.956727196984936,-9919.63152493167,0.8145120784514424,0.025684110776489192,1.578884042566885
Ireland,oResearch,,,0.0,,
Ireland,sadTac,-2.2133410000874463,4550.648726891088,-0.9956227968422782,0.0595870679884352,0.20777394079662298
Ireland,ohiArt,0.31218181818181756,-557.0761818181805,0.7349316741532014,0.00997766472592886,0.0960195113321966
Ireland,threatenedFish,0.46305878817891566,-843.0925082664031,0.6276506819483664,0.5680332665153424,0.5743465405088483
Ireland,imoRatedf,0.2089360334297646,-353.3108325297317,0.8322397195638237,0.37411662787016786,0.13918762516625457
Latvia,nitro,0.4985198221880519,-949.9092008604556,0.21919196311543349,0.6367624488725777,0.9923868160970546
Latvia,phospho,-0.35622357050928477,731.3518109946681,-0.09346767391442992,0.8420165509294898,1.6969569987697437
Latvia,eutro,4.684942332001155,-9431.357836651952,0.546949908157068,0.0816435169994016,2.3902684431661587
Latvia,wasteG,-8.38056318527947,16934.284294678546,-0.9350614886264437,0.019670307930581055,1.8343024923528743
Latvia,wasteR,1.5881763527054098,-3159.2896904920935,0.8696441056914244,0.002312761571023805,0.3407634108300378
Latvia,mspVal,5.2631578947368425,-10547.368421052633,0.9176629354822472,0.2601469382930057,2.279014220485363
Latvia,ohiBio,-0.49418181818181794,1070.6374545454541,-0.833766063629024,0.0014254413087523236,0.10908200300346071
Latvia,co2,-0.5901928785639887,1282.4934301544415,-0.4201729184891884,0.22667344813931875,0.45065145266418977
Latvia,phCopernicus,0.07227290636086867,-85.25677812733409,0.08827261566713278,0.9437306699096134,0.8155505298445404
Latvia,fmsyF,-1.2971950829688237,2704.3786790905906,-0.9997341846796073,0.014678941696304005,0.029915543037068604
Latvia,bBmsy,-0.04778879926761149,194.53770522671533,-0.19743947672967932,0.8734748178572915,0.23727818407365875
Latvia,kbaMPA,5.454545454338958e-06,96.1525872727277,0.5000000000000001,0.11730680301423797,3.1491832863696464e-06
Latvia,natura2kEEZ,3.398919522357116,-6811.8569361318005,0.8514058579417814,0.1485941420582186,1.4806107939018414
Latvia,fseRiskkRatio,14.294039884098712,-28780.6681647578,0.5747816677634299,0.23277394782055985,10.17508980176529
Latvia,tacCatch,-0.27848949002750645,659.9850116089134,-0.961759220060741,0.1766250418782325,0.07931013211719154
Latvia,compositeIUU,-9.671562552744433,19617.180062357867,-1.0,0.0,0.0
Latvia,fteCoastalPop,-0.3380455587733925,710.647746077535,-0.2142233298693906,0.5799347679820783,0.582583661372706
Latvia,gvaHoursW,0.6117565377272114,-1223.7348754897812,0.8856599282920734,0.0014857277708129326,0.1212253704582954
Latvia,economies,-3.2211359611143364,6547.220571639984,-0.27170851161945014,0.47941193278963257,4.312242734047549
Latvia,gvaNights,-2.92011081535576,5945.6345305720215,-0.4342688430709904,0.2428207569660036,2.28934883261555
Latvia,sadTac,0.07953626312306421,-71.87102023048864,0.07717025354081695,0.9508229979383341,1.0275861066870229
Latvia,ohiArt,0.647636363636364,-1216.5325454545462,0.6800251428384538,0.02131455926713274,0.23275596414050326
Latvia,threatenedFish,1.0575913175399694,-2048.2378340529813,0.8403432258978053,0.36470687563931103,0.682188292163025
Latvia,imoRatedf,0.22500803600128658,-372.6454516232739,0.8962581595302718,0.29255003879649877,0.11135010013300446
Lithuania,nitro,-2.4174752554426875,4917.478804082221,-0.5580595250165057,0.32828733889211975,2.0753664746923106
Lithuania,phospho,7.695417789757415,-15481.078167115907,0.98566133439915,0.002056651344834717,0.7605903536130686
Lithuania,eutro,2.3470910402728586,-4716.20528512574,0.2557677372019047,0.4477882281400051,2.9571395968938092
Lithuania,wasteG,-3.2248012718600947,6530.496743422738,-0.9306115782390276,0.021711595689106918,0.7322591978752333
Lithuania,wasteR,4.4839679358717435,-8978.36784680472,0.8266206681074316,0.006004245060146177,1.1537987517495394
Lithuania,mspVal,4.93421052631579,-9875.657894736843,0.9933992677987831,0.07318639504032616,0.5697535551213325
Lithuania,ohiBio,-0.47990909090909123,1040.874818181819,-0.8014614945486025,0.0030162530166224534,0.11936855213861561
Lithuania,co2,-0.919365825950354,1930.190324920857,-0.8091813037992197,0.004574973171207532,0.23602012210664963
Lithuania,phCopernicus,0.08652966928127075,-115.94365626340382,0.1529977765045734,0.9022145302881196,0.558902992075559
Lithuania,fmsyF,-0.8213708138994081,1742.3694513067337,-0.8159562737065806,0.3924219323585012,0.5819498803356552
Lithuania,bBmsy,0.3180153939598513,-545.3879494976541,0.46864941977899777,0.6894815209701156,0.5994455051045843
Lithuania,kbaMPA,1.1992279090909093,-2338.048233545455,0.7100426003150782,0.014360942389138662,0.39643010689367075
Lithuania,natura2kEEZ,4.709296405661338,-9433.223449750532,0.8512565307587486,0.14874346924125134,2.0527347127457087
Lithuania,fseRiskkRatio,-0.03117718951450395,66.60840991396769,-0.019864992243746857,0.9627629372352555,0.6406004372727584
Lithuania,tacCatch,-0.3080640934865245,718.3859821066812,-0.93468086474962,0.23137058371570185,0.11716627196705655
Lithuania,compositeIUU,1.4506467930620204,-2877.6103778012025,1.0,0.0,0.0
Lithuania,fteCoastalPop,2.319079885235063,-4593.9632141414295,0.9282362974665654,0.0003037436318452575,0.3512696982647065
Lithuania,gvaHoursW,1.2703952063293624,-2545.680966105494,0.9628745307063139,3.1304601991756625e-05,0.13461776415139082
Lithuania,economies,3.2283324833396634,-6437.696584791656,0.35646672154582254,0.34637869084539563,3.198160984975146
Lithuania,gvaNights,1.7227711079676724,-3429.146350870501,0.7700417718553728,0.0152055855807414,0.5394864108776549
Lithuania,sadTac,-0.5983543046855012,1296.4688396455767,-0.5112133106665802,0.6583924266805102,1.0059556564524526
Lithuania,ohiArt,0.5379090909090911,-994.1962727272733,0.7424760130832385,0.008867268726344881,0.1617698003941377
Lithuania,threatenedFish,1.0337849115388889,-2000.4179648380984,0.8430590114815525,0.36150480507661725,0.6594927514353788
Lithuania,imoRatedf,0.6428801028608165,-1234.1690774670526,0.9678678369916546,0.16182101286051118,0.16702515019950595
Netherlands,nitro,-0.2024198430784794,415.6733702095924,-0.7445183459705221,0.05491233034969832,0.08117275907005155
Netherlands,phospho,-0.47045593038886313,954.9307133341019,-0.21605632497928096,0.6417120168895445,0.9507935706893715
Netherlands,eutro,-4.991568791847796,10135.469282454866,-0.36067026769756316,0.2758594119777607,4.30273265284872
Netherlands,wasteG,-0.15512839042250787,336.48469929304804,-0.32526067313571644,0.5932879435106316,0.2603860836435897
Netherlands,wasteR,-0.4442217768871056,992.0997550656831,-0.902377811277356,0.0008689624383393671,0.08018351182378505
Netherlands,mspVal,0.0,100.0,0.0,1.0,0.0
Netherlands,ohiBio,-0.07627272727272806,221.75845454545612,-0.492258673976784,0.1240110887835249,0.04495706552975677
Netherlands,co2,0.9454652770054058,-1869.3374626394975,0.825386993766553,0.003275350148545294,0.22864343689540406
Netherlands,phCopernicus,-0.31539178185904343,711.1031874906091,-0.9785475093639494,0.13210323245371652,0.06640190805273471
Netherlands,fmsyF,0.8054432076822325,-1534.977907947361,0.9938851956217183,0.07043815232511648,0.08948290199703778
Netherlands,bBmsy,0.45577504670446467,-826.0466465042567,0.6669845723323081,0.5351693657681043,0.5091347297675322
Netherlands,kbaMPA,0.4241910909090897,-760.1591049090885,0.8366600265340755,0.0013229505842674986,0.09256608491508563
Netherlands,natura2kEEZ,2.468328079462321,-4902.936591724657,0.9422333037051078,0.05776669629489215,0.6204673013778783
Netherlands,fseRiskkRatio,-4.752963925692319,9595.288860641016,-0.4831102062381303,0.2252442770305306,3.5166437159634425
Netherlands,tacCatch,0.4121148571151455,-736.0353590377235,0.9942746878119808,0.06815569189254343,0.04428982487825154
Netherlands,compositeIUU,2.4695945756076156,-4939.805139911975,1.0,0.0,0.0
Netherlands,fteCoastalPop,-0.5627326067166156,1150.076142031461,-0.43124277952734696,0.24649157971900762,0.4449911151512993
Netherlands,gvaHoursW,-7.233465982965539,14660.21491845154,-0.9400424070643218,0.00016383251028572203,0.9919223680487961
Netherlands,economies,-2.62348105882642,5353.737124781454,-0.3292915407072605,0.3868700684903675,2.8433174562045838
Netherlands,gvaNights,0.3631126569635364,-693.2541563444274,0.19333911863035688,0.6181962958273637,0.696466240363405
Netherlands,oResearch,-0.08058154442391459,165.85523750059747,-0.45195235669225264,0.44479543894503704,0.09182641817786567
Netherlands,sadTac,-0.5790391553913592,1258.909703572353,-0.7659795840387121,0.4445086773108511,0.48597110838879837
Netherlands,ohiArt,0.8636363636363639,-1684.264545454546,0.6586095035753265,0.027550484844462788,0.3289118046021023
Netherlands,threatenedFish,0.5126826294138318,-946.0201323611512,0.6005179038799295,0.5899222356587042,0.682655465030973
Netherlands,imoRatedf,0.8839601414336227,-1694.776599164256,0.9765536333140983,0.13812908048523173,0.1948626752327561
Poland,nitro,-0.5752412892495088,1188.1694044497674,-0.306126144826853,0.5043090704734172,0.8000137471974647
Poland,phospho,-1.0141941391941396,2062.8142987964425,-0.09929087920051939,0.8322682345475529,4.545433732983327
Poland,eutro,4.296044864226682,-8645.174635970092,0.5073951708832513,0.11112449164179934,2.432003055254159
Poland,wasteG,-2.4071176499826037,4874.637310356321,-0.9754515575738077,0.00460006634674709,0.3137445181838892
Poland,wasteR,3.975808760377898,-7973.124821070713,0.8128279275205154,0.014178065501561003,1.16318839424913
Poland,mspVal,7.565789473684212,-15199.342105263162,0.9971764649527382,0.047851323283348,0.5697535551213238
Poland,ohiBio,-0.2662727272727272,604.6202727272725,-0.9309716005840737,3.15902418772346e-05,0.03480734066525829
Poland,co2,-0.049188572670521694,141.72662349387798,-0.09573596697719249,0.7924864750274624,0.1808192594173521
Poland,phCopernicus,0.04168992123116462,-30.446588932890613,0.057485335731818486,0.9633835128178299,0.724027792424553
Poland,fmsyF,-1.5210172066166592,3151.9503871633788,-0.9100274220490288,0.2721206519209724,0.6928744250726402
Poland,bBmsy,-0.47161691771981945,1046.7569374082443,-0.7837080856772158,0.4266516737191272,0.37378087885330796
Poland,kbaMPA,0.0087859090909093,69.5592377272723,0.8660254037844386,0.0005669643108945611,0.0016908489929040222
Poland,natura2kEEZ,0.008942563605796193,62.44447151382643,0.6715074579926051,0.32849254200739497,0.006977713214039957
Poland,fseRiskkRatio,-0.047865722804577626,96.96932576603297,-0.5805090196219573,0.13135670565637902,0.027409418836939425
