AssessmentKey;AssessmentYear;FishStock;StockDatabaseID;StockKey;Purpose;Year;StockDescription;ICES Areas (splited with character '~');SpeciesName;SGName;Report;Low_Recruitment;Recruitment;High_Recruitment;UnitOfRecruitment;RecruitmentDescription;Low_TBiomass;TBiomass;High_TBiomass;TotalBiomassUnits;Low_StockSize;StockSize;High_StockSize;StockSizeDescription;StockSizeUnits;CatchesLadingsUnits;Landings;OfficialLandings;Catches;Discards;IBC;Unallocated_Removals;YieldSSB;Low_FishingPressure;FishingPressure;High_FishingPressure;FishingPressureDescription;FishingPressureUnits;F_Landings;F_Discards;F_IBC;F_Unallocated;Flim;Fpa;Blim;Bpa;FMSY;MSYBtrigger;Fmanagement;Bmanagement;RecruitmentAge;RecruitmentLength;FAge;FLength;TypeStock;FupperWithAR;FupperWithoutAR;FlowerWithoutAR;FlowerWithAR;Published;CustomRefPointName1;CustomRefPointValue1;CustomRefPointNotes1;CustomRefPointName2;CustomRefPointValue2;CustomRefPointNotes2;CustomRefPointName3;CustomRefPointValue3;CustomRefPointNotes3;CustomRefPointName4;CustomRefPointValue4;CustomRefPointNotes4;CustomRefPointName5;CustomRefPointValue5;CustomRefPointNotes5;Custom1;CustomName1;CustomUnits1;Custom2;CustomName2;CustomUnits2;Custom3;CustomName3;CustomUnits3;Custom4;CustomName4;CustomUnits4;Custom5;CustomName5;CustomUnits5;Custom6;CustomName6;CustomUnits6;Custom7;CustomName7;CustomUnits7;Custom8;CustomName8;CustomUnits8;Custom9;CustomName9;CustomUnits9;Custom10;CustomName10;CustomUnits10;Custom11;CustomName11;CustomUnits11;Custom12;CustomName12;CustomUnits12;Custom13;CustomName13;CustomUnits13;Custom14;CustomName14;CustomUnits14;Custom15;CustomName15;CustomUnits15;Custom16;CustomName16;CustomUnits16;Custom17;CustomName17;CustomUnits17;Custom18;CustomName18;CustomUnits18;Custom19;CustomName19;CustomUnits19;Custom20;CustomName20;CustomUnits20;ConfidenceIntervalDefinition
17712;2023;san.sa.2r;3474;169247;Advice;1993;Sandeel (Ammodytes spp.) in divisions 4.b and 4.c. and Subdivision 20. Sandeel Area 2r (Skagerrak. central and southern North Sea);27.4.b ~ 27.4.c;Ammodytes;;https://doi.org/10.17895/ices.advice.21815175.v1;155435909;231479066;344724449;thousands;Recruitment;;;;;118464;165877;232265;SSB;tonnes;tonnes;;;147964;;;;;0.359;0.443;0.548;F;;;;;;;;56000;84000;;;;;0;;01. Feb;;;;;;;True;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;90%
17712;2023;san.sa.2r;3474;169247;Advice;1994;Sandeel (Ammodytes spp.) in divisions 4.b and 4.c. and Subdivision 20. Sandeel Area 2r (Skagerrak. central and southern North Sea);27.4.b ~ 27.4.c;Ammodytes;;https://doi.org/10.17895/ices.advice.21815175.v1;71470186;108038694;163317883;thousands;Recruitment;;;;;98536;137585;192110;SSB;tonnes;tonnes;;;244944;;;;;0.364;0.445;0.543;F;;;;;;;;56000;84000;;;;;0;;01. Feb;;;;;;;True;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;90%
17712;2023;san.sa.2r;3474;169247;Advice;1995;Sandeel (Ammodytes spp.) in divisions 4.b and 4.c. and Subdivision 20. Sandeel Area 2r (Skagerrak. central and southern North Sea);27.4.b ~ 27.4.c;Ammodytes;;https://doi.org/10.17895/ices.advice.21815175.v1;52512525;78609255;117675068;thousands;Recruitment;;;;;168276;240386;343395;SSB;tonnes;tonnes;;;122155;;;;;0.205;0.253;0.312;F;;;;;;;;56000;84000;;;;;0;;01. Feb;;;;;;;True;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;90%
17712;2023;san.sa.2r;3474;169247;Advice;1996;Sandeel (Ammodytes spp.) in divisions 4.b and 4.c. and Subdivision 20. Sandeel Area 2r (Skagerrak. central and southern North Sea);27.4.b ~ 27.4.c;Ammodytes;;https://doi.org/10.17895/ices.advice.21815175.v1;286652207;418421560;610763141;thousands;Recruitment;;;;;167369;228891;313027;SSB;tonnes;tonnes;;;186460;;;;;0.337;0.431;0.551;F;;;;;;;;56000;84000;;;;;0;;01. Feb;;;;;;;True;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;90%
17712;2023;san.sa.2r;3474;169247;Advice;1997;Sandeel (Ammodytes spp.) in divisions 4.b and 4.c. and Subdivision 20. Sandeel Area 2r (Skagerrak. central and southern North Sea);27.4.b ~ 27.4.c;Ammodytes;;https://doi.org/10.17895/ices.advice.21815175.v1;10644526;16191549;24629209;thousands;Recruitment;;;;;87024;118421;161145;SSB;tonnes;tonnes;;;242680;;;;;0.443;0.544;0.669;F;;;;;;;;56000;84000;;;;;0;;01. Feb;;;;;;;True;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;90%
17712;2023;san.sa.2r;3474;169247;Advice;1998;Sandeel (Ammodytes spp.) in divisions 4.b and 4.c. and Subdivision 20. Sandeel Area 2r (Skagerrak. central and southern North Sea);27.4.b ~ 27.4.c;Ammodytes;;https://doi.org/10.17895/ices.advice.21815175.v1;18100979;27125912;40650571;thousands;Recruitment;;;;;212627;302549;430501;SSB;tonnes;tonnes;;;99305;;;;;0.229;0.282;0.347;F;;;;;;;;56000;84000;;;;;0;;01. Feb;;;;;;;True;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;90%
17712;2023;san.sa.2r;3474;169247;Advice;1999;Sandeel (Ammodytes spp.) in divisions 4.b and 4.c. and Subdivision 20. Sandeel Area 2r (Skagerrak. central and southern North Sea);27.4.b ~ 27.4.c;Ammodytes;;https://doi.org/10.17895/ices.advice.21815175.v1;50964376;75000100;110371506;thousands;Recruitment;;;;;108968;156061;223505;SSB;tonnes;tonnes;;;70085;;;;;0.342;0.444;0.576;F;;;;;;;;56000;84000;;;;;0;;01. Feb;;;;;;;True;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;90%
17712;2023;san.sa.2r;3474;169247;Advice;2000;Sandeel (Ammodytes spp.) in divisions 4.b and 4.c. and Subdivision 20. Sandeel Area 2r (Skagerrak. central and southern North Sea);27.4.b ~ 27.4.c;Ammodytes;;https://doi.org/10.17895/ices.advice.21815175.v1;29773603;44189599;65585635;thousands;Recruitment;;;;;53463;74236;103080;SSB;tonnes;tonnes;;;101952;;;;;0.434;0.533;0.655;F;;;;;;;;56000;84000;;;;;0;;01. Feb;;;;;;;True;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;90%
17712;2023;san.sa.2r;3474;169247;Advice;2001;Sandeel (Ammodytes spp.) in divisions 4.b and 4.c. and Subdivision 20. Sandeel Area 2r (Skagerrak. central and southern North Sea);27.4.b ~ 27.4.c;Ammodytes;;https://doi.org/10.17895/ices.advice.21815175.v1;91196527;132752892;193245628;thousands;Recruitment;;;;;62432;85905;118204;SSB;tonnes;tonnes;;;97210;;;;;0.423;0.536;0.68;F;;;;;;;;56000;84000;;;;;0;;01. Feb;;;;;;;True;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;90%
17712;2023;san.sa.2r;3474;169247;Advice;2002;Sandeel (Ammodytes spp.) in divisions 4.b and 4.c. and Subdivision 20. Sandeel Area 2r (Skagerrak. central and southern North Sea);27.4.b ~ 27.4.c;Ammodytes;;https://doi.org/10.17895/ices.advice.21815175.v1;6874065;10293261;15413184;thousands;Recruitment;;;;;35247;46583;61566;SSB;tonnes;tonnes;;;120520;;;;;0.522;0.641;0.787;F;;;;;;;;56000;84000;;;;;0;;01. Feb;;;;;;;True;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;90%
17712;2023;san.sa.2r;3474;169247;Advice;2003;Sandeel (Ammodytes spp.) in divisions 4.b and 4.c. and Subdivision 20. Sandeel Area 2r (Skagerrak. central and southern North Sea);27.4.b ~ 27.4.c;Ammodytes;;https://doi.org/10.17895/ices.advice.21815175.v1;32229964;47441124;69831298;thousands;Recruitment;;;;;71586;100710;141682;SSB;tonnes;tonnes;;;56248;;;;;0.395;0.505;0.645;F;;;;;;;;56000;84000;;;;;0;;01. Feb;;;;;;;True;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;90%
