fish,Most recent assessment with corresponding report,Year,Catches (stockass),SAD,TAC,Catches (pdfs),done?,report,SAD_landings,Landings,Discards,catchesCal,missingYear,missingSAD
cod.27.5a,,1988,,300000.0,350000.0,,,,,,,,,
cod.27.5a,,1989,,300000.0,325000.0,,,,,,,,,
cod.27.5a,,1990,,250000.0,300000.0,,,,,,,,,
cod.27.5a,,1991,,240000.0,245000.0,,,,,,,,,
cod.27.5a,,1991,,250000.0,265000.0,,,,,,,,,
cod.27.5a,,1992,,154000.0,205000.0,,,,,,,,,
cod.27.5a,,1993,,150000.0,165000.0,,,,,,,,,
cod.27.5a,,1994,,130000.0,155000.0,,,,,,,,,
cod.27.5a,,1995,,155000.0,155000.0,,,,,,,,,
cod.27.5a,,1996,,186000.0,186000.0,,,,,,,,,
cod.27.5a,,1997,,218000.0,218000.0,,,,,,,,,
cod.27.5a,,1998,,250000.0,250000.0,,,,,,,,,
cod.27.5a,,1999,,247000.0,250000.0,,,,,,,,,
cod.27.5a,,2000,,203000.0,220000.0,,,,,,,,,
cod.27.5a,,2001,,164000.0,190000.0,,,,,,,,,
cod.27.5a,,2002,,183000.0,179000.0,,,,,,,,,
cod.27.5a,,2003,,210000.0,209000.0,,,,,,,,,
cod.27.5a,,2004,,205000.0,205000.0,,,,,,,,,
cod.27.5a,,2005,,198000.0,198000.0,,,,,,,,,
cod.27.5a,,2006,,187000.0,193000.0,,,,,,,,,
cod.27.5a,,2007,,152000.0,130000.0,,,,,,,,,
cod.27.5a,,2008,,124000.0,160000.0,,,,,,,,,
cod.27.5a,,2009,,135000.0,150000.0,,,,,,,,,
cod.27.5a,,2010,,160000.0,160000.0,,,,,,,,,
cod.27.5a,,2011,,177000.0,177000.0,,,,,,,,,
cod.27.5a,,2012,,196000.0,196000.0,,,,,,,,,
cod.27.5a,,2013,,215000.0,215000.0,,,,,,,,,
cod.27.5a,,2014,,218000.0,218000.0,,,,,,,,,
cod.27.5a,,2015,,239000.0,239000.0,,,,,,,,,
cod.27.5a,,2016,,244000.0,244000.0,,,,,,,,,
cod.27.5a,,2017,,257572.0,257572.0,,,,,,,,,
cod.27.5a,,2018,,264437.0,264437.0,,,,,,,,,
,,2019,,,,,,,,,,,1.0,
cod.27.5a,,2020,,,256593.0,,,,,,,,,
cod.27.5a,,2021,,222373.0,222373.0,,,,,,,,,
cod.27.5a,,2022,,208846.0,,,,,,,,,,
