fish,Most recent assessment with corresponding report,Year,Catches (stockass),SAD,TAC,Catches (pdfs),done?,report,SAD_landings,Landings,Discards,catchesCal,missingYear,missingSAD
meg.27.8c9a.pdf,,2006,,1200,1269,,,,1200,,16,,,
meg.27.8c9a.pdf,,2007,,1440,1440,,,,1440,,0.4,,,
meg.27.8c9a.pdf,,2008,,1430,1430,,,,1430,,11,,,
meg.27.8c9a.pdf,,2009,,1430,1430,,,,1430,,11,,,
meg.27.8c9a.pdf,,2010,,900,1287,,,,900,,5,,,
meg.27.8c9a.pdf,,2011,,110,1094,,,,890,,69,,,
meg.27.8c9a.pdf,,2012,,100,1214,,,,860,,31,,,
meg.27.8c9a.pdf,,2013,,110,1214,,,,890,,18,,,
meg.27.8c9a.pdf,,2014,,300,2257,,,,2257,,23,,,
meg.27.8c9a.pdf,,2015,,192,1377,,,,1013,,21,,,
meg.27.8c9a.pdf,,2016,,186,1363,,,,1259,,63,,,
meg.27.8c9a.pdf,,2017,,211,1159,,,,,,41,,,
meg.27.8c9a.pdf,,2018,,292,1387,,,,,,37,,,
meg.27.8c9a.pdf,,2019,,431,1872,,,,,,51,,,
meg.27.8c9a.pdf,,2020,,534,2322,,,,,,5,,,
meg.27.8c9a.pdf,,2021,,468,2158,,,,,,32,,,
meg.27.8c9a.pdf,,2022,,553,2445,,,,,,,,,
meg.27.8c9a.pdf,,2023,,968,,,,,,,,,,
ple.27.7a.pdf,,1987,,5000,5000,6220,,,5000,6220,,6220,,
ple.27.7a.pdf,,1988,,4800,5000,5005,,,4800,5005,,5005,,
ple.27.7a.pdf,,1989,,5800,5800,4372,,,5800,4372,,4372,,
ple.27.7a.pdf,,1990,,5100,5100,3275,,,5100,3275,,3275,,
ple.27.7a.pdf,,1991,,3300,4500,2554,,,3300,2554,,2554,,
ple.27.7a.pdf,,1992,,3000,3800,3267,,,3000,3267,,3267,,
ple.27.7a.pdf,,1993,,2800,2800,1996,,,2800,1996,,1996,,
ple.27.7a.pdf,,1994,,3700,3100,2801,,,3700,2066,735,2801,,
ple.27.7a.pdf,,1995,,2400,2800,2591,,,2400,1874,717,2591,,
ple.27.7a.pdf,,1996,,2500,2450,2519,,,2500,1707,812,2519,,
ple.27.7a.pdf,,1997,,,2100,3244,,,,1871,1373,3244,,missing
ple.27.7a.pdf,,1998,,2400,2400,4028,,,2400,1765,2263,4028,,
ple.27.7a.pdf,,1999,,2400,2400,3396,,,2400,1600,1796,3396,,
ple.27.7a.pdf,,2000,,2300,2400,2677,,,2300,1371,1306,2677,,
ple.27.7a.pdf,,2001,,2400,2000,2573,,,2400,1473,1100,2573,,
ple.27.7a.pdf,,2002,,2800,2400,2708,,,2800,1623,1085,2708,,
ple.27.7a.pdf,,2003,,1900,1675,2668,,,1900,1559,1109,2668,,
ple.27.7a.pdf,,2004,,1600,1340,2174,,,1600,1143,1031,2174,,
ple.27.7a.pdf,,2005,,2970,1608,2491,,,2970,1281,1210,2491,,
ple.27.7a.pdf,,2006,,5900,1608,2188,,,5900,934,1254,2188,,
ple.27.7a.pdf,,2007,,6500,1849,2549,,,6500,805,1744,2549,,
ple.27.7a.pdf,,2008,,5200,1849,1831,,,5200,563,1268,1831,,
ple.27.7a.pdf,,2009,,1430,1430,1589,,,1430,457,1132,1589,,
ple.27.7a.pdf,,2010,,1630,1630,2939,,,1630,378,2561,2939,,
ple.27.7a.pdf,,2011,,,1627,1198,,,,595,603,1198,,
ple.27.7a.pdf,,2012,,,1627,1513,,,,503,1010,1513,,
ple.27.7a.pdf,,2013,,490,1627,1028,,,490,303,725,1028,,
ple.27.7a.pdf,,2014,,1827,1220,1230,,,497,287,943,1230,,
ple.27.7a.pdf,,2015,,1244,1098,1012,,,394,440,572,1012,,
ple.27.7a.pdf,,2016,,1244,1098,1096,,,343,682,414,1096,,
ple.27.7a.pdf,,2017,,1493,1098,1438,,,436,586,852,1438,,
ple.27.7a.pdf,,2018,,3336,1793,830,,,1793,435,395,830,,
ple.27.7a.pdf,,2019,,3503,3075,1002,,,,465,537,1002,,
ple.27.7a.pdf,,2020,,5640,2790,601,,,,330,271,601,,
ple.27.7a.pdf,,2021,,2846,2846,668,,,,276,392,668,,
ple.27.7a.pdf,,2022,,2925,2747,0,,,,,,0,,
ple.27.7a.pdf,,2023,,2039,,0,,,,,,0,,
reg.27.1-2.pdf,,1987,,,,24075,,,,,,,,
reg.27.1-2.pdf,,1988,,15000,,25908,,,,,,,,
reg.27.1-2.pdf,,1989,,24000,,23234,,,,,,,,
reg.27.1-2.pdf,,1990,,23000,,28072,,,,,,,,
reg.27.1-2.pdf,,1991,,24000,,19041,,,,,,,,
reg.27.1-2.pdf,,1992,,25000,,16185,,,,,,,,
reg.27.1-2.pdf,,1993,,12000,12000,16651,,,,,,,,
reg.27.1-2.pdf,,1994,,,,18120,,,,,,,,
reg.27.1-2.pdf,,1995,,,,15616,,,,,,,,
reg.27.1-2.pdf,,1996,,,,18043,,,,,,,,
reg.27.1-2.pdf,,1997,,,,17511,,,,,,,,
reg.27.1-2.pdf,,1998,,,,19155,,,,,,,,
reg.27.1-2.pdf,,1999,,,,18986,,,,,,,,
reg.27.1-2.pdf,,2000,,,,14461,,,,,,,,
reg.27.1-2.pdf,,2001,,,,10547,,,,,,,,
reg.27.1-2.pdf,,2002,,,,9643,,,,,,,,
reg.27.1-2.pdf,,2003,,,,7840,,,,,,,,
reg.27.1-2.pdf,,2004,,,,7206,,,,,,,,
reg.27.1-2.pdf,,2005,,,,7036,,,,,,,,
reg.27.1-2.pdf,,2006,,,,7388,,,,,,,,
reg.27.1-2.pdf,,2007,,,,7372,,,,,,,,
reg.27.1-2.pdf,,2008,,,,6599,,,,,,,,
reg.27.1-2.pdf,,2009,,,,6487,,,,,,,,
reg.27.1-2.pdf,,2010,,,,6981,,,,,,,,
reg.27.1-2.pdf,,2011,,,,5852,,,,,,,,
reg.27.1-2.pdf,,2012,,,,5517,,,,,,,,
reg.27.1-2.pdf,,2013,,,,5673,,,,,,,,
reg.27.1-2.pdf,,2014,,,,4825,,,,,,,,
reg.27.1-2.pdf,,2015,,,,3873,,,,,,,,
reg.27.1-2.pdf,,2016,,,,5463,,,,,,,,
reg.27.1-2.pdf,,2017,,0,,5472,,,,,,,,
reg.27.1-2.pdf,,2018,,0,,7341,,,,,,,,
reg.27.1-2.pdf,,2019,,0,,8559,,,,,,,,
reg.27.1-2.pdf,,2020,,0,,9644,,,,,,,,
reg.27.1-2.pdf,,2021,,0,,10193,,,,,,,,
reg.27.1-2.pdf,,2022,,0,,,,,,,,,,
reg.27.1-2.pdf,,2023,,0,,,,,,,,,,
reg.27.1-2.pdf,,2024,,0,,,,,,,,,,
reg.27.561214.pdf,,1987,,83000,,77127,,,,,,,,
reg.27.561214.pdf,,1988,,84000,,89989,,,,,,,,
reg.27.561214.pdf,,1989,,117000,,57050,,,,,,,,
reg.27.561214.pdf,,1990,,116000,,66632,,,,,,,,
reg.27.561214.pdf,,1991,,77000,,56364,,,,,,,,
reg.27.561214.pdf,,1992,,76000,,55710,,,,,,,,
reg.27.561214.pdf,,1993,,120000,,50350,,,,,,,,
reg.27.561214.pdf,,1994,,100000,,42515,,,,,,,,
reg.27.561214.pdf,,1995,,90000,,44765,,,,,,,,
reg.27.561214.pdf,,1996,,32000,,36597,,,,,,,,
reg.27.561214.pdf,,1997,,32000,,39761,,,,,,,,
reg.27.561214.pdf,,1998,,37200,,39825,,,,,,,,
reg.27.561214.pdf,,1999,,35000,,42040,,,,,,,,
reg.27.561214.pdf,,2000,,35000,,43550,,,,,,,,
reg.27.561214.pdf,,2001,,,,37326,,,,,,,,missing
reg.27.561214.pdf,,2002,,29000,,51092,,,,,,,,
reg.27.561214.pdf,,2003,,31000,,39220,,,,,,,,
reg.27.561214.pdf,,2004,,37400,,33451,,,,,,,,
reg.27.561214.pdf,,2005,,37000,,45329,,,,,,,,
,,2006,,,,,,,,,,,missing,
,,2007,,,,,,,,,,,missing,
reg.27.561214.pdf,,2008,,37000,,46251,,,,,,,,
reg.27.561214.pdf,,2009,,30000,,39177,,,,,,,,
reg.27.561214.pdf,,2010,,30000,,38648,,,,,,,,
reg.27.561214.pdf,,2011,,30000,,45354,,,,,,,,
reg.27.561214.pdf,,2012,,40000,,45635,,,,,,,,
reg.27.561214.pdf,,2013,,40000,,53263,,,,,,,,
reg.27.561214.pdf,,2014,,51980,,50736,,,,,,,,
reg.27.561214.pdf,,2015,,47300,,51645,,,,,,,,
reg.27.561214.pdf,,2016,,51000,,59707,,,,,,,,
reg.27.561214.pdf,,2017,,52800,,56141,,,,,,,,
reg.27.561214.pdf,,2018,,50800,,53227,,,,,,,,
reg.27.561214.pdf,,2019,,43600,,48530,,,,,,,,
reg.27.561214.pdf,,2020,,43568,,46197,,,,,,,,
reg.27.561214.pdf,,2021,,38343,,43426,,,,,,,,
reg.27.561214.pdf,,2022,,31855,,,,,,,,,,
reg.27.561214.pdf,,2023,,25545,,,,,,,,,,
